Date (UTC),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (AT),Day Ahead Auction (BE),Day Ahead Auction (BG),Day Ahead Auction (CZ),Day Ahead Auction (DE-LU),Day Ahead Auction (DK1),Day Ahead Auction (DK2),Day Ahead Auction (EE),Day Ahead Auction (ES),Day Ahead Auction (FI),Day Ahead Auction (FR),Day Ahead Auction (GR),Day Ahead Auction (HR),Day Ahead Auction (HU),Day Ahead Auction (IE(SEM)),Day Ahead Auction (IT-Calabria),Day Ahead Auction (IT-Centre-North),Day Ahead Auction (IT-Centre-South),Day Ahead Auction (IT-North),Day Ahead Auction (IT-SACOAC),Day Ahead Auction (IT-SACODC),Day Ahead Auction (IT-Sardinia),Day Ahead Auction (IT-Sicily),Day Ahead Auction (IT-South),Day Ahead Auction (LT),Day Ahead Auction (LV),Day Ahead Auction (NL),Day Ahead Auction (PL),Day Ahead Auction (PT),Day Ahead Auction (RO),Day Ahead Auction (SE1),Day Ahead Auction (SE2),Day Ahead Auction (SE3),Day Ahead Auction (SE4),Day Ahead Auction (SI),Day Ahead Auction (SK)
2024-01-31T12:00+00:00,80724.93,99806.95,163485.86,69.98,66.93,72.39,70,67.66,46.42,20.44,78.29,66.5,17.77,66.5,72.39,71.3,72.31,65.84,79.99,79.99,79.99,79.99,79.99,79.99,79.99,79.99,79.99,78.29,78.29,67.5,78.29,66.5,72.39,17.77,17.77,17.77,17.77,70.76,73.25
2024-01-31T13:00+00:00,80733.11,99997.21,161995.26,77.94,66.07,82.22,87.85,66.69,40.05,20.08,85.22,65.8,17,65.8,82.22,80.4,82.67,65,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.5,89.5,85.22,85.22,66.8,85.22,65.8,82.22,17,17,17,17,79.41,83.99
2024-01-31T14:00+00:00,80791.6,103051.91,156352.38,82.13,69.23,97,88.22,75.87,39.97,20.09,98.51,64.95,16.31,64.95,97,87.38,88.6,67.26,97.53,97.53,97.53,97.53,97.53,97.53,97.53,97.53,97.53,98.51,98.51,73.94,98.51,64.95,97,16.31,16.31,16.31,16.31,85.16,89.96
2024-01-31T15:00+00:00,80783.4,108370.52,149649.14,86.93,72.23,122,90,81.62,39.92,26.01,101.55,66.26,16.95,66.26,103.58,105.14,106.6,73.37,103.58,103.58,103.58,103.58,103.58,103.58,103.58,103.58,103.58,101.55,101.55,78.55,101.55,66.26,122,16.95,16.95,16.95,16.95,102.04,112.83
2024-01-31T16:00+00:00,80743.92,112941.43,147673.88,99.08,80.96,122.01,97.4,87.91,49.36,49.36,104.39,77,16.67,77,116.52,111.79,122.97,84.36,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,116.52,104.39,104.39,85.65,104.39,77,122.01,16.67,16.67,16.67,16.67,107.78,130
2024-01-31T17:00+00:00,80676.63,117612.74,144727.14,101.1,89.26,122.71,100,86.78,46.99,26.6,100.81,91,10.38,90.16,115,113.41,123.69,104.85,115,115,115,115,115,115,115,115,115,100.81,100.81,85.5,100.81,91,122.71,10.38,10.38,10.38,10.38,109.66,130
2024-01-31T18:00+00:00,80740.8,116433.21,145658.04,86.93,81.04,122,108.79,73.65,41.24,20.5,103.26,119.47,3.47,80.72,117.15,113.55,124.37,111.92,117.15,117.15,117.15,117.15,117.15,117.15,117.15,117.15,117.15,103.26,103.26,69.2,103.26,119.47,122,3.47,3.47,3.47,3.47,111.63,110.1
2024-01-31T19:00+00:00,80725.57,111938.63,145946.27,82.95,72.77,122,110,66.03,36.8,20.03,87.52,168.35,0,73.02,105,103,98.87,117.42,105,105,105,105,105,105,105,105,105,87.52,87.52,62.78,87.52,168.35,122,0,0,0,0,101.44,98.9
2024-01-31T20:00+00:00,80787.74,106087.89,145404.25,83.57,59.33,101.37,93,56.96,34.1,16.34,29.38,94.54,-0.07,61.67,101.37,93.59,103.88,129,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,101.37,29.38,29.38,58.18,76.74,94.54,101.37,-0.07,-0.07,-0.07,-0.07,90.18,116.96
2024-01-31T21:00+00:00,80799.82,93547.18,144430.34,79.48,56.97,101.56,80,54.08,33.53,3.73,12.92,85,-0.89,58.81,99.38,91.91,104.2,115.82,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,99.38,12.92,12.92,54,76.56,85,101.56,-0.89,-0.89,-0.89,-0.89,87.54,121.69
2024-01-31T22:00+00:00,80645.19,84205.86,141087.54,66.63,41.96,89,68.5,39.73,39.73,1.6,-2.02,77.52,-2.02,44.31,89,79.45,91.96,89.69,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,96.2,-2.02,-2.02,40.57,67.52,77.52,89,-2.02,-2.02,-2.02,-2.02,74.93,109.61
2024-01-31T23:00+00:00,80340.24,75486.57,138103.97,73.62,49.53,89.23,86.29,47.06,47.06,9.04,26.94,69,-2.07,51.9,89.23,82.53,91.68,79.48,94,94,94,94,94,94,94,94,94,26.94,26.94,48,48.41,69,89.23,-2.07,-2.07,-2.07,-2.07,79.56,102.35
2024-02-01T00:00+00:00,79982.52,70606.47,137199.66,72.33,44.19,85.9,95,41.12,41.12,9.3,32.53,60.44,-2.22,46.99,85.9,80.15,88.49,79.48,87.32,87.32,87.32,87.32,87.32,87.32,87.32,87.32,87.32,32.53,32.53,42.37,49.01,60.44,85.9,-2.22,-2.22,-2.22,-2.22,77.66,96.68
2024-02-01T01:00+00:00,79468.7,69060.01,135388.22,66.59,44.47,80,80.01,42.16,42.16,10.02,26.71,55.1,-2.49,46.66,80,74.26,82.19,77.91,83.68,83.68,83.68,83.68,83.68,83.68,83.68,83.68,83.68,26.71,26.71,43.04,42.38,55.1,80,-2.49,-2.49,-2.49,-2.49,71.73,91
2024-02-01T02:00+00:00,80093.56,68911.6,131439.28,64.13,45.15,73.06,80.01,43.05,43.05,10.01,38.22,54.6,-2.5,47.04,73.06,69.35,74.78,77.4,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,79.56,38.22,38.22,43.94,40.93,54.6,73.06,-2.5,-2.5,-2.5,-2.5,67.66,80.19
2024-02-01T03:00+00:00,80238.7,70018.56,130762.75,69.8,49.02,83.8,80.01,46.91,46.91,5.19,27.71,53.47,-2.07,51.06,83.8,77.81,85.97,79.48,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,83.8,27.71,27.71,47.63,40.89,53.47,83.8,-2.07,-2.07,-2.07,-2.07,75.1,96.02
2024-02-01T04:00+00:00,80373.81,74733.29,131464.57,80.78,57.56,99.57,87.1,55.34,49.39,9.01,20.1,59.82,-1.84,59.82,99.57,91.39,102.08,77.22,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,91.8,20.1,20.1,56.06,51.65,59.82,99.57,-1.84,-1.84,-1.84,-1.84,87.74,116.13
2024-02-01T05:00+00:00,80589.55,87999.32,136464.83,86.95,70.56,107.36,95,69.01,50.35,19.26,72.59,72.42,-0.1,72.42,107.36,97.82,101.96,79.84,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,99.47,72.59,72.59,69.2,72.59,72.42,107.36,-0.1,-0.1,-0.1,-0.1,95.63,108.87
2024-02-01T06:00+00:00,80544.53,102418.26,143950.65,99.91,87.22,122,100,86.12,52.27,26.06,76.75,88.76,3.08,88.76,107.68,111.02,117.7,88.78,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,107.68,76.75,76.75,86.37,76.75,88.76,122,3.08,3.08,3.08,3.08,107.68,127.52
2024-02-01T07:00+00:00,80665.31,107897.6,151505.46,97.27,96.72,103.04,94.73,92.5,52.68,26.22,80.13,95.76,3.43,95.76,94.74,100.84,103.59,148.61,119.02,119.02,119.02,119.02,119.02,119.02,119.02,119.02,119.02,80.13,80.13,99.76,80.13,95.76,103.04,3.43,3.43,3.43,3.43,99.71,108.01
2024-02-01T08:00+00:00,80710.38,107219.19,157496.63,88.39,89.84,88.65,88.59,86.29,52.13,19.1,80.22,88.77,4.43,88.77,88.65,88.81,89.06,155,103.18,103.18,103.18,103.18,103.18,103.18,103.18,103.18,103.18,80.22,80.22,92.77,80.22,88.77,88.65,4.43,4.43,4.43,4.43,88.8,90
2024-02-01T09:00+00:00,80784.31,104214.18,166802.59,84.9,83.78,86.86,84.25,83.67,51.49,19.04,79.61,62.8,3.43,83.9,72.77,86.13,87.05,142.6,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,98.7,79.61,79.61,83.71,79.61,62.8,86.86,3.43,3.43,3.43,3.43,85.72,88.45
2024-02-01T10:00+00:00,80745.43,100124.51,176725.08,82.92,80,81.28,82.92,77.22,50.83,19.04,77.51,55.98,2.76,79.29,47.35,81.25,81.38,119.96,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,97.28,77.51,77.51,75.5,77.51,55.98,81.28,2.76,2.76,2.76,2.76,81.26,81.65
2024-02-01T11:00+00:00,80771.27,95873.14,179474.89,78.79,68.99,78.31,83.07,67.6,50.86,16.66,67.99,54.44,3.43,69.75,68.15,77.84,78.73,92.03,94.33,94.33,94.33,94.33,94.33,94.33,94.33,94.33,94.33,67.99,67.99,67.6,67.99,54.44,78.31,3.43,3.43,3.43,3.43,77.53,79.73
2024-02-01T12:00+00:00,80722.87,94839.46,177875.3,79,60.96,79.99,92.11,57.26,50.42,16.64,63.96,54,2.93,62.23,79.99,79.25,80.73,84,90.79,90.79,90.79,90.79,90.79,90.79,90.79,90.79,90.79,63.96,63.96,57.26,63.96,54,79.99,2.93,2.93,2.93,2.93,79,82.12
2024-02-01T13:00+00:00,80708.29,96238.08,171618.71,82.06,70.8,84.13,88.15,68.74,50.4,11.76,71.89,54.44,0.4,71.62,84.13,82.76,84.68,78.39,97.53,97.53,97.53,97.53,97.53,97.53,97.53,97.53,97.53,71.89,71.89,71.2,71.89,54.44,84.13,3.44,3.44,3.44,3.44,82.06,86.68
2024-02-01T14:00+00:00,80970.82,99395.08,162069.19,85.92,81.49,96.35,86.72,75.07,49.59,16.63,75.1,54.6,0.8,80.6,96.35,92.44,96.35,80.03,99.02,99.02,99.02,99.02,99.02,99.02,99.02,99.02,99.02,75.1,75.1,87.5,75.1,54.6,96.35,4.82,4.82,4.82,4.82,90.56,100.07
2024-02-01T15:00+00:00,81120.07,106285.47,151224.47,84.96,80.97,102.56,90.64,77.05,51.45,19.06,78.82,60.44,2.92,80.69,102.56,91.75,95.88,83.7,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,102.56,78.82,78.82,84,78.82,60.44,102.56,12.04,12.04,12.04,12.04,88.72,90
2024-02-01T16:00+00:00,81261.69,113133.04,146811.64,97.66,99,122.01,93.98,91.61,54.93,54.93,78.18,76,3.61,94.1,122.01,103.94,102.64,91.73,110.49,110.49,110.49,110.49,110.49,110.49,110.49,110.49,110.49,78.18,78.18,112.62,78.18,76,122.01,13.94,13.94,35.15,35.15,100.94,105.2
2024-02-01T17:00+00:00,81267.8,117752.41,141848.27,105.11,103.85,130.97,93.81,94.67,55.07,55.07,79.48,101.89,2.47,101.89,130.97,120.4,143.54,101.15,119,119,119,119,119,119,119,119,119,79.48,79.48,113,79.48,101.89,130.97,14.22,14.22,40.53,40.53,114.15,94.11
2024-02-01T18:00+00:00,81174.25,116291.01,140180.16,104.06,98.4,122,100.5,97.89,55.06,26.26,78.62,99.05,2.1,99.05,122,110.95,113.47,99,121,121,121,121,121,121,121,121,121,78.62,78.62,98.03,78.62,99.05,122,14.62,14.62,14.62,14.62,108.38,119.42
2024-02-01T19:00+00:00,81297.49,113522.66,138458.85,90.28,91.18,110.67,91.08,89.97,55.03,26.08,77.49,94,0,91.84,110.67,98.21,97.52,91,110.67,110.67,110.67,110.67,110.67,110.67,110.67,110.67,110.67,77.49,77.49,90.81,79.48,94,110.67,16.17,16.17,16.17,16.17,95.86,100.01
2024-02-01T20:00+00:00,81336.42,106798.37,133362.08,84.92,83.46,107.98,83.4,83.29,54.93,24.9,50.51,83.66,0.01,83.66,107.98,89.72,85.2,82,105.18,105.18,105.18,105.18,105.18,105.18,105.18,105.18,105.18,50.51,50.51,83.34,78.95,83.66,107.98,15.63,15.63,15.63,15.63,86.91,84.26
2024-02-01T21:00+00:00,81352.81,96995.51,130433.6,82.95,81.99,99.48,81.91,81.88,54.79,16.64,15.07,82.13,0,82.13,99.48,86.37,82.92,82.54,99.48,99.48,99.48,99.48,99.48,99.48,99.48,99.48,99.48,15.07,15.07,81.91,79.07,82.13,99.48,11.9,11.9,11.9,11.9,84.34,82.09
2024-02-01T22:00+00:00,81370.02,87502.3,127640.24,74.72,73.52,94.7,73.44,73.38,54.32,16.65,10.03,71.19,-0.02,73.69,94.7,78.99,74.78,70.04,98,98,98,98,98,98,98,98,98,10.03,10.03,73.42,69.59,71.19,94.7,7.24,7.24,7.24,7.24,76.47,73.81
2024-02-01T23:00+00:00,81271.44,77729.22,124823.08,65.72,64.42,90.44,64.23,64.27,55.74,28.04,56.85,62.95,-1.71,64.62,90.44,70.91,65.51,61,101,101,101,101,101,101,101,101,101,56.85,56.85,64.32,60.14,62.95,90.44,7.87,7.87,7.87,7.87,67.75,64.21
2024-02-02T00:00+00:00,81201.47,72262.08,122671.2,60.4,59.99,68.13,59.94,59.94,54.96,27.08,58.62,60.05,-1.74,60.05,89.67,61.96,60.34,55,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,100.05,58.62,58.62,59.95,58.62,60.05,68.13,8.96,8.96,8.96,8.96,61.04,59.94
2024-02-02T01:00+00:00,81099.56,69192.65,121018.92,58,58,58,58,58,53.98,28.01,58,58,-1.76,58,80.49,58,58,48,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,58,58,58,58,58,58,9.15,9.15,9.15,9.15,58,58
2024-02-02T02:00+00:00,81049.58,67667.03,121493.78,54.69,54.69,54.69,54.69,54.69,52.94,27.05,54.69,54.69,-1.73,54.69,80,54.69,54.69,46.3,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,98.9,54.69,54.69,54.69,56.45,54.69,54.69,10.41,10.41,10.41,10.41,54.69,54.69
2024-02-02T03:00+00:00,81012.48,67953.64,123514.97,55.2,52.72,55.98,58.78,53.23,51.58,21.08,54.79,52.41,-0.11,52.41,88.59,55.79,56.16,43.3,94.52,94.52,94.52,94.52,94.52,94.52,94.52,94.52,94.52,54.79,54.79,53.14,60.34,52.41,55.98,11.73,11.73,11.73,11.73,55.7,56.24
2024-02-02T04:00+00:00,80499.22,71659.44,127433.66,59.46,54.94,94.37,62.63,55.07,53.09,27.02,53.18,55,0.01,55,94.37,66.89,59.72,41.87,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,53.18,53.18,55.13,65.63,55,94.37,13,13,13,13,62.59,57.64
2024-02-02T05:00+00:00,80634.84,82554.96,137238.17,81.26,64.47,100.36,105,66.94,54.19,34.85,79.26,61,20.27,63.27,100.37,88.05,87.79,40.6,105,105,105,105,105,105,105,105,105,79.26,79.26,66.49,79.26,61,100.36,20.27,20.27,20.27,20.27,85.96,87.51
2024-02-02T06:00+00:00,81258.71,90906.73,149046.52,87.97,78.77,120.72,110,76.99,57.82,57.82,88.47,80.34,23.29,80.34,120.72,102.53,96.72,60.1,135,135,135,135,135,135,135,135,135,88.47,88.47,77.91,88.47,80.34,120.72,23.29,23.29,57.82,57.82,101.91,95.4
2024-02-02T07:00+00:00,81394.71,94321.83,161096.52,94.02,90.06,111.14,104.33,89.32,59.84,59.84,92.68,90.75,24.74,90.75,111.14,101,97.86,86.08,150,150,150,150,150,150,150,150,150,92.68,92.68,89.61,92.68,90.75,111.14,24.74,24.74,59.84,59.84,99.97,96.81
2024-02-02T08:00+00:00,81471.9,92523.64,169986.28,87.92,86.21,96.34,89.39,85.9,58.1,58.1,89.84,83.98,25.44,86.39,96.34,90.09,88.88,89.19,119.19,119.19,119.19,119.19,119.19,119.19,119.19,119.19,119.19,89.84,89.84,86.21,89.84,83.98,96.34,25.44,25.44,58.1,58.1,89,88.59
2024-02-02T09:00+00:00,81528.83,88193.5,181663.05,81.34,80.84,81.63,82.15,80.77,56.74,56.74,81.48,61.42,25.98,80.89,81.63,81.54,81.63,90,81.63,101.82,81.63,101.82,81.63,101.82,81.63,81.63,81.63,81.48,81.48,80.8,81.48,61.42,81.63,25.98,25.98,56.74,56.74,81.5,81.67
2024-02-02T10:00+00:00,81591.33,82584.53,190688.92,75.71,75.2,76.4,75.73,75.15,54.01,54.01,78.16,54,25.39,75.25,74.65,76.14,76.38,84.3,74.65,100.17,74.65,100.17,74.65,100.17,74.65,74.65,74.65,78.16,78.16,75.17,78.16,54,76.4,25.39,25.39,42.93,42.93,76.01,76.6
2024-02-02T11:00+00:00,81686.62,78293.65,193207.69,67.35,65.01,70.55,67.49,64.8,53.52,46.98,78.7,54,24.53,65.25,70,69.37,70.45,76,70,90.23,70,90.23,70,90.23,70,70,70,78.7,78.7,64.89,78.7,54,70.55,24.53,24.53,24.53,24.53,68.77,71.47
2024-02-02T12:00+00:00,81384.45,76640.79,190626.81,64.44,60,70,70.25,56.52,53.18,52.34,78.74,55.5,23.32,59.77,70,68.22,70.13,74,70,90.23,70,90.23,70,90.23,70,70,70,78.74,78.74,62.56,78.74,55.5,70,23.32,23.32,23.32,23.32,67.26,71.63
2024-02-02T13:00+00:00,81286.97,78850.15,186614.87,69.34,59.75,77.08,85.71,54.83,51.59,45,80.81,53.3,22.9,59.82,77.08,74.89,77.67,69,77.08,99.97,77.08,99.97,77.08,99.97,77.08,77.08,77.08,80.81,80.81,63.7,80.81,53.3,77.08,22.9,22.9,22.9,22.9,73.71,79.31
2024-02-02T14:00+00:00,81470.89,81077.76,180308.63,79.09,59.78,90.46,110.61,53.09,51.42,31.83,83.82,55.91,22.99,58.3,90.46,86.75,90.46,66.22,90.46,100.77,90.46,100.77,90.46,100.77,90.46,90.46,90.46,83.82,83.82,67.7,83.82,55.91,90.46,22.99,22.99,22.99,22.99,85.15,91.83
2024-02-02T15:00+00:00,81161.73,85967.24,173008.49,84,64.66,108.57,110,52.73,51.69,28.04,83.99,55.5,21.03,63.2,106.41,99.49,107.93,66.22,106.41,106.41,106.41,106.41,106.41,106.41,106.41,106.41,106.41,83.99,83.99,80,83.99,55.5,108.57,21.03,21.03,21.03,21.03,95.27,113
2024-02-02T16:00+00:00,81015.63,89531.93,171610.03,88.71,71.35,118.59,110,58.5,52.97,52.97,83.77,70.95,20.75,70.95,118.59,107.74,117.01,80,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,118.59,83.77,83.77,88.47,83.77,70.95,118.59,20.75,20.75,20.75,20.75,103.97,122.91
2024-02-02T17:00+00:00,81073.69,92597.69,165498.51,91.14,81.04,121.52,103.65,68.97,53.21,53.21,79.21,80.16,18.77,80.16,121.52,110.48,116.91,94,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,121.52,79.21,79.21,99.97,79.21,80.16,121.52,18.77,18.77,18.77,18.77,107.48,121.67
2024-02-02T18:00+00:00,80840.06,90968.31,165438.23,92.71,87.8,112.69,110,63.34,51.74,28.08,76.73,83.83,14.54,81.4,112.69,105.66,113.87,95.5,120,120,120,120,120,120,120,120,120,76.73,76.73,82,76.73,83.83,112.69,14.54,14.54,14.54,14.54,102.7,122.57
2024-02-02T19:00+00:00,80860.63,88743.06,163745.09,85.98,79.9,109,105,55.06,51.17,27.08,73.16,83.98,11.08,73.06,109,94.63,98.07,87.41,109,109,109,109,109,109,109,109,109,73.16,73.16,73.3,73.16,83.98,109,11.08,11.08,11.08,11.08,91.47,102.44
2024-02-02T20:00+00:00,80195.57,81988.93,160716.44,78.46,65.05,95.52,86,49.68,49.68,25.22,30.16,76.46,7.43,62.27,95.52,88.98,97.92,74,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,100.96,30.16,30.16,70,68.22,76.46,95.52,7.43,7.43,7.43,7.43,85.69,105
2024-02-02T21:00+00:00,79649.29,75249.38,154008.66,71.47,69.38,89.91,71.51,46.03,46.03,21.97,11.93,68.44,0.8,62.6,89.91,82.15,91.59,66.22,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,99.82,11.93,11.93,63.15,57.97,68.44,89.91,0.8,0.8,0.8,0.8,78.59,105.05
2024-02-02T22:00+00:00,79035.1,69710.41,150474.18,62.01,60.71,76.47,69.01,36.05,36.05,21.06,14.44,55,-0.01,53.51,76.47,70.46,78.19,52.01,90.95,90.95,90.95,90.95,90.95,90.95,90.95,90.95,90.95,14.44,14.44,54.84,46.06,55,76.47,-0.01,-0.01,-0.01,-0.01,67.82,88.04
2024-02-02T23:00+00:00,77862.26,62911.59,146860.45,55.51,42.13,91.09,65,24.74,24.74,5.09,40.27,56.44,-1,39.99,91.09,76,101.39,44.42,91.09,91.09,91.09,91.09,91.09,91.09,91.09,91.09,91.09,40.27,40.27,49.68,45.88,56.44,91.09,-1,-1,-1,-1,67.2,37.93
2024-02-03T00:00+00:00,77101.93,59025.28,144160.9,52.26,46.94,88.25,65,12.85,12.85,5.04,42.75,52.71,-1.49,38.77,88.25,72.97,99.42,55,88.25,88.25,88.25,88.25,88.25,88.25,88.25,88.25,88.25,42.75,42.75,43.08,43.34,52.71,88.25,-1.49,-1.49,-1.49,-1.49,64.49,39.22
2024-02-03T01:00+00:00,76943.6,57242.79,140659.97,44.44,41.82,83,70,6.73,6.73,1.79,37.57,51.18,-1.8,32.83,83,54.55,49.98,52.11,83,83,83,83,83,83,83,83,83,37.57,37.57,34.9,37.57,51.18,83,-1.8,-1.8,-1.8,-1.8,50,48.51
2024-02-03T02:00+00:00,76565.51,56627.63,138069.74,40.88,19.73,76.5,70,10.51,10.51,1.57,26.68,50.83,-2.05,20.22,76.5,49.64,44.91,52.71,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,26.68,26.68,14,37.05,50.83,76.5,-2.05,-2.05,-2.05,-2.05,45.43,43.19
2024-02-03T03:00+00:00,74695.4,56350.34,134553.07,40.04,12.54,76.5,70,8.53,8.53,1.56,31.28,51.16,-2.03,15.45,76.5,49.4,45.82,50.71,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,76.5,31.28,31.28,10.98,38.06,51.16,76.5,-2.03,-2.03,-2.03,-2.03,45.07,44.77
2024-02-03T04:00+00:00,74572.03,58082.45,133308.54,45.56,13.21,78.7,75,8.8,8.8,1.59,10.29,52.57,-1.83,16.58,78.7,56.28,59.34,54.44,78.7,78.7,78.7,78.7,78.7,78.7,78.7,78.7,78.7,10.29,10.29,11.4,32.42,52.57,78.7,-1.83,-1.83,-1.83,-1.83,52.07,64
2024-02-03T05:00+00:00,74927.95,60022.98,135968.41,53.89,24.47,75.99,85,16.48,16.48,5.07,35.38,53.5,-0.41,26.33,98.09,66.4,86.56,51.42,98.09,98.09,98.09,98.09,98.09,98.09,98.09,98.09,98.09,35.38,35.38,16.48,46.2,53.5,75.99,-0.41,-0.41,-0.41,-0.41,61.7,49.62
2024-02-03T06:00+00:00,75688.61,61903.53,141929.47,72.28,39.75,86.58,110,34.17,34.17,26.01,56.28,56.8,-0.06,42.87,103.17,80.69,92.74,76,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,103.17,56.28,56.28,36.43,56.28,56.8,86.58,-0.06,-0.06,-0.06,-0.06,77.81,75.19
2024-02-03T07:00+00:00,76686.94,62649.11,149584.47,64.79,52.1,67.87,85.02,45.99,45.99,40.75,57.99,63,0.01,52.09,67.87,67.03,68.68,83.33,105,105,105,105,105,105,105,105,105,57.99,57.99,46.91,63.84,63,67.87,0.01,0.01,0.01,0.01,66.33,69
2024-02-03T08:00+00:00,76941.13,61949.86,159839.15,59.79,64.96,60.74,70,45.97,45.97,45.97,53.66,59.1,2.11,59.1,60.75,60.75,61.12,94.44,100,100,100,100,100,100,100,100,100,53.66,53.66,67.48,66.99,59.1,60.74,2.11,2.11,2.11,2.11,60.62,61
2024-02-03T09:00+00:00,76950.32,59525.48,173955.15,51.19,61.59,52.94,63,35.62,35.62,35.62,44.42,53.28,2.15,53.28,52.94,53.12,53.35,117.14,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,94.18,44.42,44.42,66,68.9,53.28,52.94,2.15,2.15,2.15,2.15,53.04,53.14
2024-02-03T10:00+00:00,76963.94,56772.83,184781.55,43.69,52.13,45.21,53.7,30.42,30.42,30.42,37.95,45.27,0.03,45.27,45.21,45.34,45.56,108.86,75.72,75.72,75.72,75.72,75.72,75.72,75.72,75.72,75.72,37.95,37.95,58.02,69.93,45.27,45.21,0.03,0.03,0.03,0.03,45.27,45.37
2024-02-03T11:00+00:00,76974.35,55214.61,188026.06,41,46.71,41.55,47.95,30.58,30.58,30.58,36.17,41.58,0,41.58,41.55,41.64,41.8,105.3,65.29,65.29,65.29,65.29,65.29,65.29,65.29,65.29,65.29,36.17,36.17,51,67.28,41.58,41.55,0,0,0,0,41.58,41.69
2024-02-03T12:00+00:00,76955.47,54902.36,185825.66,40.06,43.83,40.65,46.69,30.62,30.62,30.62,35.68,39.81,-0.01,39.81,40.65,40.69,40.9,94.3,65.05,65.05,65.05,65.05,65.05,65.05,65.05,65.05,65.05,35.68,35.68,47.9,65.38,39.81,40.65,-0.01,-0.01,-0.01,-0.01,40.61,40.82
2024-02-03T13:00+00:00,76845.72,54804.81,180491.94,43.44,41.76,44.24,46.36,40.74,40.74,19.01,42.44,41.76,-0.01,41.76,47.6,43.96,44.24,73.88,59.97,59.97,59.97,59.97,59.97,59.97,59.97,59.97,59.97,42.44,42.44,42.53,63.91,41.76,44.24,-0.01,-0.01,-0.01,-0.01,43.78,44.24
2024-02-03T14:00+00:00,76956.8,57307.44,171458.4,56.53,45.27,74,70,43.7,43.7,16.64,50.09,46.44,0.49,46.44,74,60.65,58.44,69.59,74,74,74,74,74,74,74,74,74,50.09,50.09,44.71,73.18,46.44,74,0.49,0.49,0.49,0.49,58.46,57.61
2024-02-03T15:00+00:00,76972.71,63716.69,161912.84,65.58,51.43,90.46,77.7,49.36,49.36,16.7,62.44,53,3.41,53,90.46,78.22,97.38,82.9,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,97.3,62.44,62.44,50.58,71.41,53,90.46,3.41,3.41,3.41,3.41,71.76,73.59
2024-02-03T16:00+00:00,76891.88,69077.93,158167.34,75.24,64.86,106.57,85,57.83,57.83,57.83,72.24,64.87,10.3,64.87,106.57,89.99,115.56,99,106.57,103.98,106.57,103.93,106.57,106.57,106.57,106.57,106.57,72.24,72.24,67.4,72.24,64.87,106.57,10.3,10.3,10.3,10.3,83.06,83.97
2024-02-03T17:00+00:00,76986.83,72998.96,151306.91,80.99,85.88,112,81.43,68.57,57.3,57.3,76.96,81.43,10.39,81.43,112,93.6,112.58,129.01,112,112,112,109.83,112,112,112,112,112,76.96,76.96,106,76.96,81.43,112,10.39,10.39,10.39,10.39,87.45,83.6
2024-02-03T18:00+00:00,77136.44,75014.86,148790.12,79.87,80.28,97.05,86.45,65.98,56.19,56.19,48.36,87.76,3.5,77.05,97.05,88.05,102.11,135,112.44,112.44,112.44,110,112.44,112.44,112.44,112.44,112.44,48.36,48.36,96,75.75,87.76,97.05,3.5,3.5,3.5,3.5,84.31,83.9
2024-02-03T19:00+00:00,77111.11,71496.62,145539.79,75.91,64.17,101.4,94.3,54.37,53.74,53.74,71.11,95.68,0.08,63.57,101.41,82.55,91.11,95.55,104.33,104.33,104.33,104.33,104.33,104.33,104.33,104.33,104.33,71.11,71.11,72.45,71.11,95.68,91.11,0.08,0.08,0.08,0.08,79.8,81.71
