Date (UTC),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (AT),Day Ahead Auction (BE),Day Ahead Auction (BG),Day Ahead Auction (CH),Day Ahead Auction (CZ),Day Ahead Auction (DE-LU),Day Ahead Auction (DK1),Day Ahead Auction (DK2),Day Ahead Auction (EE),Day Ahead Auction (ES),Day Ahead Auction (FI),Day Ahead Auction (FR),Day Ahead Auction (GR),Day Ahead Auction (HR),Day Ahead Auction (HU),Day Ahead Auction (IE(SEM)),Day Ahead Auction (IT-Calabria),Day Ahead Auction (IT-Centre-North),Day Ahead Auction (IT-Centre-South),Day Ahead Auction (IT-North),Day Ahead Auction (IT-SACOAC),Day Ahead Auction (IT-SACODC),Day Ahead Auction (IT-Sardinia),Day Ahead Auction (IT-Sicily),Day Ahead Auction (IT-South),Day Ahead Auction (LT),Day Ahead Auction (LV),Day Ahead Auction (ME),Day Ahead Auction (MK),Day Ahead Auction (NL),Day Ahead Auction (NO1),Day Ahead Auction (NO2),Day Ahead Auction (NO2NSL),Day Ahead Auction (NO3),Day Ahead Auction (NO4),Day Ahead Auction (NO5),Day Ahead Auction (PL),Day Ahead Auction (PT),Day Ahead Auction (RO),Day Ahead Auction (RS),Day Ahead Auction (SE1),Day Ahead Auction (SE2),Day Ahead Auction (SE3),Day Ahead Auction (SE4),Day Ahead Auction (SI),Day Ahead Auction (SK)
2024-01-03T07:00+00:00,83385.16,72037.04,204957.21,61.92,62.56,101.01,62.07,62.66,59.61,59.61,63.48,132.95,61.92,132.95,61.92,101.01,62.4,62.64,108.33,111.8,115.53,115.53,115.53,115.53,115.53,115.53,111.8,111.8,132.95,132.95,103.38,108.71,68.3,65.6,65.6,71.11,63.48,43.07,65.6,87.37,61.92,62.64,88.51,63.48,63.48,63.48,63.48,62.27,62.8
2024-01-03T08:00+00:00,84261.47,73576.01,211547.08,64.35,67.39,65,62.88,65.47,60.61,60.61,64.99,128.81,67,128.81,65.06,65,64.83,65.04,132.22,103.58,114.99,114.99,114.99,114.99,114.99,114.99,103.58,103.58,128.81,128.81,95.4,103.01,75.9,65.94,65.94,71.56,64.99,44.57,65.94,91.74,67,65,77.63,64.99,64.99,64.99,64.99,64.74,65.06
2024-01-03T09:00+00:00,84251.69,72958.81,219184.4,59.67,62.92,65.01,58.6,60,57,57,60.19,98.93,63.6,98.93,59.67,99.15,59.87,59.95,135.53,99.15,109.3,109.3,109.3,109.3,109.3,109.3,99.15,99.15,98.93,98.93,75.69,79.78,73.2,66.42,66.42,72.6,60.19,46.86,66.42,91.69,63.6,59.95,66.23,60.19,60.19,60.19,60.19,59.82,60
2024-01-03T10:00+00:00,84159.07,71877.65,224517.77,57.08,58.84,65,56.22,56.99,54.89,54.89,59.96,129.91,57.1,129.91,56.28,87.25,57.57,57.89,125.94,87.25,108.01,108.01,108.01,108.01,108.01,108.01,87.25,87.25,129.91,129.91,70.08,76.88,69.2,65.93,65.93,72.87,59.96,45.67,65.93,91.66,58.5,57.93,66.59,59.96,59.96,59.96,59.96,57.4,58.12
2024-01-03T11:00+00:00,84243.75,70901.4,227737.38,55.85,55.94,65,60.03,55.99,53.89,59.8,59.8,118.79,55,118.79,55,75.33,56.59,57.05,99.82,75.33,94.96,94.96,94.96,94.96,94.96,94.96,75.33,75.33,118.79,118.79,72.24,67.54,60,65.6,65.6,72.46,59.8,48.18,65.6,91.76,63.6,57.09,66.53,59.8,59.8,59.8,59.8,56.34,57.39
2024-01-03T12:00+00:00,84112.47,69353.08,224670.33,55.94,56.18,65.01,64.96,56.02,54.42,58.86,58.86,97.05,55.42,97.05,55.42,86.97,56.49,56.82,97.35,86.97,92.4,92.4,92.4,92.4,92.4,92.4,86.97,86.97,97.05,97.05,72.84,76.88,58.86,65.43,65.15,71.74,58.86,49.04,65.43,91.63,63.35,56.86,67.69,58.86,58.86,58.86,58.86,56.31,57.08
2024-01-03T13:00+00:00,84028.54,72636.91,221111.17,61.91,60.91,65.01,71.69,62.14,60.86,60.86,64.99,96.19,61,96.19,61,90.96,62.5,62.87,97.82,97.15,97.57,97.57,97.57,97.57,97.57,97.57,97.15,97.15,96.19,96.19,83.88,87.16,60.86,65.76,65.76,73.71,64.99,49.76,65.76,86.21,63.6,62.9,72.07,64.99,64.99,64.99,64.99,62.29,63.14
2024-01-03T14:00+00:00,84286.95,76150.4,211970.36,70.1,68.72,72.23,78.19,70.55,67.18,67.18,68.83,119.02,66.03,119.02,66.03,72.23,71.26,72.17,85.83,101.46,106.81,106.81,106.81,106.81,106.81,106.81,101.46,101.46,119.02,119.02,87.5,93.78,76,69.38,69.38,75.44,68.83,47.98,69.38,85.63,66.03,72.23,80.91,68.83,68.83,68.83,68.83,70.76,72.82
2024-01-03T15:00+00:00,84383.67,79723.33,205479.01,76.81,71.56,79.65,75.74,77.63,73.59,73.59,73.59,129.91,67.52,129.91,67.52,83.06,78.11,79.61,85.83,108.28,110,110,110,110,110,110,108.28,108.28,129.91,129.91,87.36,96,79,73.59,73.59,77.02,73.59,45.7,73.59,86.51,67.52,79.65,89.85,73.59,73.59,73.59,73.59,77.31,80.59
2024-01-03T16:00+00:00,84252.23,84053.18,202278.61,84.3,85.72,84.85,81.59,84.23,82.28,82.28,82.28,147.62,89.57,147.62,81.06,90.78,84.48,84.84,100,115.81,115.81,115.81,115.81,115.81,115.81,115.81,115.81,115.81,147.62,147.62,95.4,103.01,101,82.28,82.28,78.85,82.28,44.78,82.28,86.53,89.57,84.85,96.35,82.28,82.28,82.28,82.28,84.3,85.06
2024-01-03T17:00+00:00,84389.74,86125.86,199252.8,85.88,92.38,85.64,85.96,85.17,82.97,82.97,82.97,118.8,94.2,118.8,85.07,96.46,85.69,85.61,108.61,115.81,115.81,115.81,115.81,115.81,115.81,115.81,115.81,115.81,118.8,118.8,84.59,101.2,114.6,82.97,82.97,81.01,82.97,44.58,82.97,85.78,94.2,85.64,89.87,82.97,82.97,82.97,82.97,85.72,85.57
2024-01-03T18:00+00:00,84509.49,85882,197495.28,82.35,86.07,97.06,82.04,81.94,79.03,79.03,79.03,99.12,104.35,99.12,81.66,97.06,82.79,83.09,99.14,115.81,115.81,115.81,115.81,115.81,115.81,115.81,115.81,115.81,95.1,95.1,84.69,99.93,100,79.03,79.03,76.4,79.03,44.54,79.03,85.43,104.35,83.15,76.43,79.03,79.03,79.03,79.03,82.61,83.36
2024-01-03T19:00+00:00,84515.91,82759.78,190687.21,73.23,73.23,73.23,82.71,73.23,73.23,73.23,73.23,85.82,113.26,85.82,73.23,96.45,73.23,73.23,91.36,109,109,109,109,109,109,109,109,109,85.82,85.82,76.69,103.01,73.23,73.23,73.23,70.43,73.23,44.54,73.23,85.62,113.26,73.23,76.73,73.23,73.23,73.23,73.23,73.23,73.23
2024-01-03T20:00+00:00,84553.09,78512.45,186914.78,67.41,67.41,67.41,66.99,67.41,67.41,67.41,67.41,99.95,113.26,99.95,67.41,103.61,67.41,67.41,91.36,106,106,106,106,106,106,106,106,106,76.38,76.38,70.65,95,67.41,69.2,69.2,69.63,67.41,44.15,69.2,86.45,113.26,67.41,67.4,67.41,67.41,67.41,67.41,67.41,67.41
2024-01-03T21:00+00:00,84235.69,73151.46,180015.25,65,65,65,65.74,65,65,65,65,86.97,94.2,86.97,65,101.05,65,65,90.66,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,101.46,65,65,70.08,95,65,65.42,65.42,68.84,65,42.07,65.42,91.73,94.2,65,63.11,65,65,65,65,65,65
2024-01-03T22:00+00:00,83820.28,66959.02,173437.51,58.12,58.12,58.12,53.37,58.12,58.12,58.12,58.12,58.4,86.58,58.4,58.12,82.59,58.12,58.12,81,82.59,82.59,82.59,82.59,82.59,82.59,82.59,82.59,82.59,58.12,58.12,70.08,95,58.12,63.79,63.79,67.71,58.12,40.22,63.79,91.66,86.58,58.12,52.37,58.12,58.12,58.12,58.12,58.12,58.12
2024-01-03T23:00+00:00,83678.93,63328.84,167299.76,57.3,57.3,70.01,48.43,57.3,57.3,57.3,58.71,129.25,90.39,129.25,57.3,74.19,57.3,57.3,81.28,74.19,74.19,74.19,74.19,74.19,74.19,74.19,74.19,74.19,129.25,129.25,55.65,86.96,57.3,64.03,64.03,64.88,58.71,39.57,64.03,80.13,90.39,57.3,49.26,58.71,58.71,58.71,58.71,57.3,57.3
2024-01-04T00:00+00:00,83139.73,60786.35,164232.47,50.46,50.46,50.46,40.99,50.46,50.46,50.46,53.6,106.34,87,106.34,50.46,65,50.46,50.46,82.33,65,65,65,65,65,65,65,65,65,106.34,106.34,51.33,62.91,50.46,63.13,63.13,65.4,53.6,37.8,63.13,80.13,87,50.46,43.69,53.6,53.6,53.6,53.6,50.46,50.46
2024-01-04T01:00+00:00,83010.02,59515.53,162488.96,40,40,40,36.06,40,40,40,54.44,94.42,80.21,94.42,40,40,40,40,79,40,40,40,40,40,40,40,40,40,94.42,94.42,39.84,55.32,40,62.61,62.61,65.87,54.44,37.8,62.61,77.1,80.21,40,34.45,54.44,54.44,54.44,54.44,40,40
2024-01-04T02:00+00:00,81815.36,58820.62,162550.68,25.48,25.48,25.48,30.12,25.48,25.48,25.48,55.18,97.79,70.1,97.79,25.48,35.2,25.48,25.48,75.72,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,35.2,97.79,97.79,35.63,42.67,25.48,62.41,62.41,64.77,55.18,37.8,62.41,77.1,70.1,25.48,32.15,55.18,55.18,55.18,55.18,25.48,25.48
2024-01-04T03:00+00:00,81019.72,59531.45,161987.7,35,35,49.39,32.7,35,35,35,58.25,121.44,66.86,121.44,35,49.39,35,35,75.72,49.39,49.39,49.39,49.39,49.39,49.39,49.39,49.39,49.39,121.44,121.44,39.92,40.04,35,62.08,62.08,65.76,58.25,37.8,62.08,82.11,66.86,35,37.78,58.25,58.25,58.25,58.25,35,35
2024-01-04T04:00+00:00,81363.91,63279.68,163083.56,57.73,57.73,70.1,54.87,57.73,57.73,57.73,59.15,180.21,68.14,180.21,57.73,70.1,57.73,57.73,74,70.1,70.1,70.1,70.1,70.1,70.1,70.1,70.1,70.1,180.21,180.21,56.9,61.47,57.73,64.47,64.47,64.47,59.15,42.69,64.47,85.85,68.14,57.73,50.05,59.15,59.15,59.15,59.15,57.73,57.73
2024-01-04T05:00+00:00,82373.63,70422.26,169921.71,72.65,72.65,97.61,70.73,72.65,72.65,72.65,72.65,148.11,86.74,300,72.65,97.61,72.65,72.65,78.78,97.61,97.61,97.61,97.61,97.61,97.61,97.61,97.61,97.61,148.11,148.11,71.99,73.02,72.65,72.65,70.38,68.72,72.65,44,72.65,93.56,86.74,72.65,67.29,72.65,72.65,72.65,72.65,72.65,72.65
2024-01-04T06:00+00:00,83223.64,79908.24,178367.99,85.02,85.02,85.02,84.19,85.02,85.02,85.02,85.02,379.25,94.51,379.25,85.02,85.02,85.02,85.02,87.34,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,106.51,379.25,379.25,94.53,91.94,85.02,85.02,85.02,80.61,85.02,42.48,85.02,88.21,94.51,85.02,89.38,85.02,85.02,85.02,85.02,85.02,85.02
2024-01-04T07:00+00:00,83279.65,85354.55,185238.96,91.47,91.47,91.47,90.7,91.47,91.47,91.47,91.47,299.99,96,299.99,91.47,91.47,91.47,91.47,90,106.51,110,110,110,110,110,110,106.51,106.51,299.99,299.99,100.13,96,91.47,91.47,91.47,85,91.47,45.69,91.47,91.47,96,91.47,87.96,91.47,91.47,91.47,91.47,91.47,91.47
2024-01-04T08:00+00:00,83304.49,88619.51,188601.45,94.2,94.2,94.2,93.95,94.2,94.2,94.2,94.2,300,98.13,300,94.2,94.2,94.2,94.2,95.66,100.46,108.38,108.38,108.38,108.38,108.38,108.38,100.46,100.46,300,300,95.12,93,94.2,94.2,94.2,88.07,94.2,49.14,94.2,94.2,98.13,94.2,85.53,94.2,94.2,94.2,94.2,94.2,94.2
2024-01-04T09:00+00:00,83362.38,89657.86,195558.71,91.54,91.59,73.83,91.6,91.83,91.61,91.61,91.98,300.07,95,300.07,91.54,73.83,88.48,92.78,105.27,73.83,97.83,97.83,97.83,97.83,97.83,97.83,73.83,73.83,300.07,300.07,87.35,87.84,91.61,91.98,91.98,88.2,91.98,49.72,91.98,91.98,95,73.83,85.61,91.98,91.98,91.98,91.98,90.53,92.26
2024-01-04T10:00+00:00,83420.56,90805.29,196812.46,89.95,90,70.1,88.38,90.27,90.03,90.03,90.4,300,90.35,300,89.95,70.1,86.54,91.34,110.56,70.1,89.95,89.95,89.95,89.95,89.95,89.95,70.1,70.1,300,300,83.9,83.41,90.03,90.4,90.4,86.03,90.4,49.93,90.4,90.45,90.35,70.1,86.45,90.4,90.4,90.4,90.4,88.82,90.76
2024-01-04T11:00+00:00,83454.99,90362.05,196580.5,86.29,86.26,70.1,86.53,86.5,86.3,86.3,86.69,299.99,89,299.99,86.21,70.1,83.44,87.38,115,70.1,86.21,86.21,86.21,86.21,86.21,86.21,70.1,70.1,299.99,299.99,83.01,82.92,86.28,86.69,86.69,86.27,86.69,52.81,86.69,86.64,89,70.1,86.25,86.69,86.69,86.69,86.69,85.33,86.91
2024-01-04T12:00+00:00,83465.46,94028.28,191827.87,85.96,85.96,85.96,87.3,85.96,85.96,85.96,85.96,296.18,85.96,296.18,85.96,85.96,85.96,85.96,120,85.96,85.96,85.96,85.96,85.96,85.96,85.96,85.96,85.96,296.18,296.18,83.89,88,85.96,85.96,85.96,86.39,85.96,53.73,85.96,85.96,85.96,85.96,87.04,85.96,85.96,85.96,85.96,85.96,85.96
2024-01-04T13:00+00:00,83524.34,99077.87,184819.05,92.11,92.11,92.11,91.56,92.11,92.11,92.11,92.11,299.99,92.11,299.99,92.11,92.11,92.11,92.11,122.53,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,92.11,299.99,299.99,87.92,90,92.11,92.11,92.11,92.16,92.11,57.79,92.11,92.11,92.11,92.11,93.45,92.11,92.11,92.11,92.11,92.11,92.11
2024-01-04T14:00+00:00,83513.09,106104.19,173052.03,98.62,98.62,98.62,93.79,98.62,98.62,98.62,98.62,362.14,98.62,362.14,98.62,98.62,98.62,98.62,128.39,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,103.34,362.14,362.14,95.47,99.47,98.62,98.62,98.62,98.81,98.62,57.79,98.62,98.62,98.62,98.62,101.81,98.62,98.62,98.62,98.62,98.62,98.62
2024-01-04T15:00+00:00,83500.86,112526.8,164377.94,104.16,101.93,104.51,104.93,105,105.73,105.73,105.73,300,99.5,300,99.5,104.51,104.21,104.56,139.3,110.02,110.02,110.02,110.02,110.02,110.02,110.02,110.02,110.02,300,300,111.14,111,104.45,105.73,105.73,105.76,105.73,57.24,105.73,105.12,99.5,104.51,109.08,105.73,105.73,105.73,105.73,104.02,104.74
2024-01-04T16:00+00:00,82941.88,117158.53,162976.72,104.93,121.22,112.67,108.06,118.88,133.23,133.23,133.23,299.99,100,299.99,100,112.67,110.15,112.82,178,116.87,116.87,116.87,116.87,116.87,116.87,116.87,116.87,116.87,299.99,299.99,115.84,117.42,130.21,133.23,133.23,115.79,133.23,52.82,133.23,120.45,100,112.67,119.04,133.23,133.23,133.23,133.23,109.16,115.23
2024-01-04T17:00+00:00,82347.29,120386.91,160522.1,102.9,129.28,114.48,109.09,123.53,144.65,144.65,144.65,249.96,102.57,249.96,102.57,114.48,111.14,114.65,196.96,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,249.96,249.96,121.04,115.18,140.67,144.65,144.65,120,144.65,49.14,144.65,125.7,102.57,114.48,123.65,144.65,144.65,144.65,144.65,109.73,118.06
2024-01-04T18:00+00:00,82532.45,120512.06,159242.03,104.94,110.95,110.45,108.09,115.09,125,125,125,203.72,104,203.72,100.7,110.45,108.69,110.59,176.55,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,118.1,203.72,203.72,116.54,109.61,123.1,125,121.37,118.69,121.37,46.37,121.37,116.04,104,110.45,121.25,121.37,121.37,125,125,107.87,112.32
2024-01-04T19:00+00:00,81504.33,113906.38,152727.88,100.1,96.94,100.95,99.09,101.98,103.59,103.59,103.59,149.99,105.18,149.99,92.65,100.95,100.39,101.03,150.77,112.99,112.99,112.99,112.99,112.99,112.99,112.99,112.99,112.99,149.99,149.99,107.84,103.01,101.65,103.59,100.58,109.84,100.58,49.14,100.58,102.21,105.18,100.95,107.78,100.58,100.58,103.59,103.59,100,101.41
2024-01-04T20:00+00:00,83254.44,112369.95,153015.12,93.22,88.5,94.9,95.45,96.84,100.01,100.01,100.01,150,102.42,150,81.07,94.9,93.9,95.05,125,107.05,107.05,107.05,107.05,107.05,107.05,107.05,107.05,107.05,150,150,96.85,95,96.77,100.01,97.11,95.87,97.11,45.7,97.11,97.27,102.42,94.9,97.25,97.11,97.11,100.01,100.01,93.21,95.75
2024-01-04T21:00+00:00,83540.96,104128.97,148736.35,90.77,85.07,91.91,92.6,93.18,94.86,94.86,94.86,143.09,99.41,143.09,78.43,99.81,91.19,92.01,106.13,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,105.59,143.09,143.09,91.53,96.91,93.04,94.86,92.11,90.99,94.28,44,94.28,93.57,99.41,91.91,96.98,94.28,94.28,94.86,94.86,90.77,92.45
2024-01-04T22:00+00:00,84142.13,94786.61,145305.99,88.62,87.67,88.62,87.96,88.74,88.83,88.83,88.83,111.11,90.39,111.11,86.89,97.98,88.54,88.64,90.04,97.98,97.98,97.98,97.98,97.98,97.98,97.98,97.98,97.98,111.11,111.11,83.94,95,88.61,88.83,86.25,79.93,88.83,39.62,88.83,93.45,90.39,88.62,87.07,88.83,88.83,88.83,88.83,88.49,88.68
2024-01-04T23:00+00:00,84365.34,86707.72,139953.89,86.08,86.08,86.08,86.8,86.08,86.08,86.08,88.83,169.99,86.08,169.99,86.08,86.08,86.08,86.08,97.61,86.08,86.08,86.08,86.08,86.08,86.08,86.08,86.08,86.08,169.99,169.99,92.05,95,86.08,88.83,88.83,87.61,88.83,37.67,88.83,88.07,86.08,86.08,89.84,82.57,88.83,88.83,88.83,86.08,86.08
2024-01-05T00:00+00:00,84378.9,81638.55,137934.4,80.51,80.51,80.51,81.64,80.51,80.51,80.51,83.09,150.07,80.51,150.07,80.51,88.96,80.51,80.51,96.53,88.96,88.96,88.96,88.96,88.96,88.96,88.96,88.96,88.96,150.07,150.07,83.93,80.48,80.51,83.09,83.09,84.98,83.09,36.79,83.09,87.82,80.51,80.51,84.66,83.09,83.09,83.09,83.09,80.51,80.51
2024-01-05T01:00+00:00,84504.9,79022.7,136516.61,77.01,77.01,77.01,78.29,77.01,77.01,77.01,80,150.06,77.01,150.06,77.01,78.5,77.01,77.01,94.14,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,150.06,150.06,83.8,80,77.01,80,79.47,82.99,80,35.44,80,88.13,77.01,77.01,79.89,80,80,80,80,77.01,77.01
2024-01-05T02:00+00:00,84799.69,78915.62,135831.48,72.95,71.7,72.96,77.21,73.1,73.21,73.21,80.17,150.07,70.67,150.07,70.67,78.5,72.86,72.98,89,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,78.5,150.07,150.07,76.94,80,72.88,80.17,75.39,78.82,80.17,35.59,80.17,90.24,70.67,72.96,77.53,80.17,80.17,80.17,80.17,72.78,73.03
2024-01-05T03:00+00:00,83439.32,79543.83,137144.26,72.74,66.34,72.79,76.74,73.53,74.05,74.05,82.49,150.09,61.1,150.09,61.1,79.39,72.27,72.9,86.09,79.39,79.39,79.39,79.39,79.39,79.39,79.39,79.39,79.39,150.09,150.09,83.49,80,72.12,82.49,76.26,77.25,82.49,36.36,82.49,94.44,61.1,72.79,82.1,82.49,82.49,82.49,82.49,71.86,73.18
2024-01-05T04:00+00:00,83187.39,81181.27,140626.62,75.25,71.42,79.6,82.9,75.73,76.03,76.03,88.14,350,68.26,350,68.26,79.6,74.98,75.35,84.43,79.6,79.6,79.6,79.6,79.6,79.6,79.6,79.6,79.6,350,350,91.3,80.48,74.52,88.14,75.23,79.01,88.14,40.2,88.14,94.4,68.26,75.28,85.72,88.14,88.14,88.14,88.14,74.73,75.51
2024-01-05T05:00+00:00,83551.33,88909.52,148903.67,87.82,77.3,93.83,88.54,87.56,81,81,109.79,999.94,75,999.94,75,93.83,90.63,93.66,86.45,103.46,103.46,103.46,103.46,103.46,103.46,103.46,103.46,103.46,999.94,999.94,97.27,95,80.11,109.79,78.65,84,109.79,41.43,109.79,109.79,75,93.83,92.57,102.49,109.79,109.79,109.79,88.99,96.03
2024-01-05T06:00+00:00,84757.04,97801.47,159378.01,95.99,87.6,104.58,100.02,95.84,87,87,165.01,1478.91,86.39,1478.91,88.35,104.58,100.85,104.19,94.02,111.19,111.19,111.19,111.19,111.19,111.19,111.19,111.19,111.19,1478.91,1478.91,97.94,98.09,87.17,165.01,84.47,98.08,165.01,44.24,165.01,124.19,86.39,104.58,97.25,131.96,165.01,165.01,165.01,98.95,107.13
2024-01-05T07:00+00:00,84959.87,102777.02,170137.05,98.38,90.14,106.79,104.07,98.14,89.57,89.57,299.01,1251.67,90.88,1251.67,90.88,106.79,103.17,106.43,102.43,115,115,115,115,115,115,115,115,115,1251.67,1251.67,104.04,103,89.78,299.01,86.98,103.26,199.27,48.16,199.27,126.02,90.88,106.79,100.1,199.27,199.27,299.01,299.01,101.27,109.37
2024-01-05T08:00+00:00,85047.02,104465.27,178082.24,97.86,95.12,100.66,100.77,97.74,94.93,94.93,249.12,1000,90,1000,95.37,100.66,99.47,100.53,106.22,120.4,120.4,120.4,120.4,120.4,120.4,120.4,120.4,120.4,1000,1000,101.95,100.09,95,249.12,92.18,102.67,238.31,53.79,238.31,107.14,90,100.66,96.38,238.31,238.31,249.12,249.12,98.82,101.51
2024-01-05T09:00+00:00,85057.27,105169.93,185954.14,96.91,96.32,97.52,98.19,96.88,96.28,96.28,255.86,999.98,76.47,999.98,96.37,97.52,97.25,97.49,106.62,114.72,114.72,114.72,114.72,114.72,114.72,114.72,114.72,114.72,999.98,999.98,100.75,99.42,96.29,255.86,93.49,99.25,255.86,59.29,255.86,98.91,76.47,97.52,90.63,255.86,255.86,255.86,255.86,97.12,97.7
2024-01-05T10:00+00:00,85020.71,104118.51,192146.79,98.39,98.23,98.53,98.01,98.37,98.22,98.22,211.11,800,57.68,800,98.24,98.53,98.46,98.52,106.22,110.2,112.89,112.89,112.89,112.89,112.89,112.89,110.2,112.89,800,800,96.81,96.14,98.22,211.11,95.37,96,211.11,59.29,211.11,98.88,57.68,98.53,88.64,211.11,211.11,211.11,211.11,98.43,98.58
2024-01-05T11:00+00:00,84884.15,104404.51,193304.92,94.62,92.4,97.17,92.52,94.62,92.24,92.24,203.28,999.91,45.87,999.91,92.61,97.17,96.14,97.07,105,110.2,112.48,112.48,112.48,112.48,112.48,112.48,110.2,112.48,999.91,999.91,92.65,95,92.29,203.28,89.56,91.45,203.28,59.29,203.28,102.79,45.87,97.17,86.3,203.28,203.28,203.28,203.28,95.6,97.94
2024-01-05T12:00+00:00,84988.38,104435.16,191299.79,97.01,91.92,102.85,93.79,97.01,91.54,91.54,196.98,899.06,44.07,899.06,92.4,102.85,100.5,102.64,102,110.2,110.73,110.73,110.73,110.73,110.73,110.73,110.2,110.73,899.06,899.06,92.55,95,91.65,196.98,88.89,90.71,196.98,59.29,196.98,115.71,44.07,102.85,87.08,196.98,196.98,196.98,196.98,99.24,104.58
2024-01-05T13:00+00:00,84941.28,104446.94,188003.34,103.5,96.87,110.28,95.08,103.06,96.41,96.41,197.86,999.97,40,999.97,97.46,110.28,107.38,109.96,101.39,110.2,112,112,112,112,112,112,110.2,112,999.97,999.97,96.55,101.65,96.5,197.86,93.62,91.95,197.86,59.3,197.86,126.1,40,110.28,91.75,197.86,197.86,197.86,197.86,105.83,112.34
2024-01-05T14:00+00:00,85017.5,106078.5,181527.46,106.25,100.46,112.17,99.42,105.83,100.05,100.05,299.94,1696.31,30.55,1696.31,100.97,112.17,109.67,111.91,105.82,110.2,112.17,112.17,112.17,112.17,112.17,112.17,110.2,112.17,1000,1000,101.52,103,100.13,299.94,97.15,97.11,299.94,59.3,299.94,126.15,37.83,112.17,96.78,299.94,299.94,299.94,299.94,108.29,113.91
2024-01-05T15:00+00:00,85021.61,108319.6,178344.27,108.53,103.33,113.85,100.92,108.14,102.97,102.97,449.64,1758,44.37,1758,103.79,113.85,111.6,113.63,110,113.85,113.85,113.85,113.85,113.85,113.85,113.85,113.85,113.85,800,800,111.03,108.49,103.03,449.64,99.98,102.58,449.64,59.29,449.64,126.33,44.37,113.85,103.08,449.64,449.64,449.64,449.64,110.35,115.5
2024-01-05T16:00+00:00,84991.37,109152.22,176025.86,111.82,107.65,116.07,109.05,111.5,107.38,107.38,526.25,1478.95,67,1478.95,108.03,116.07,114.27,115.9,127,120,120,120,120,120,120,120,120,120,710.08,710.08,118,115.63,107.43,526.25,104.26,113.38,526.25,59.29,526.25,126.09,67,116.07,112.51,526.25,526.25,526.25,526.25,113.27,117.4
2024-01-05T17:00+00:00,85038.74,110169.27,173612.04,110.58,108.58,112.63,110.35,110.41,108.45,108.45,349.95,1896,75.47,1896,108.76,112.63,111.77,112.54,138.77,119.66,119.66,119.66,119.66,119.66,119.66,119.66,119.66,119.66,800,800,118.01,109.88,108.47,349.95,111.68,114.42,349.95,53.8,349.95,117.51,75.47,112.63,107.43,349.95,349.95,349.95,349.95,111.28,113.27
2024-01-05T18:00+00:00,84991.31,109240.65,171777.9,106.93,104.15,109.79,105.82,106.7,103.96,103.96,181.91,1754,78.19,1754,104.41,109.79,108.6,109.67,130,115.81,115.81,115.81,115.81,115.81,115.81,115.81,115.81,115.81,550.06,550.06,111.02,104.77,104,181.91,100.95,108.28,181.91,53.8,181.91,116.55,78.19,109.79,104.14,181.91,181.91,181.91,181.91,107.91,110.7
2024-01-05T19:00+00:00,85036.12,107818.05,165527.16,102.93,100.28,105.65,98.25,102.71,100.09,100.09,149.6,990.09,79.94,990.09,100.52,105.65,104.52,105.52,115,111,111,111,111,111,111,111,111,111,640.03,640.03,104.03,103,100.13,149.6,103.08,100.45,149.6,53.8,149.6,112.21,79.94,105.65,98.14,149.6,149.6,149.6,149.6,103.86,106.45
2024-01-05T20:00+00:00,85099.9,103006.55,159524,95.79,94.29,97.07,92.97,95.54,94.19,94.19,112.82,749.95,78.26,749.95,94.41,97.07,96.5,97,102.38,110,110,110,110,110,110,110,110,110,550,550,97,96,94.21,112.82,97,91.65,112.82,53.79,112.82,100.49,78.26,97.07,92.65,112.82,112.82,112.82,112.82,96.14,97.5
2024-01-05T21:00+00:00,85132.49,95667.7,156145.36,94.92,94.92,94.92,88.55,94.92,94.92,94.92,100.1,300.01,75,300.01,94.92,99.86,94.92,94.92,100.79,104.84,104.84,104.84,104.84,104.84,104.84,104.84,104.84,104.84,300.01,300.01,90.22,95,94.92,100.1,97.75,92.88,100.1,50.9,100.1,94.92,75,94.92,90.06,100.1,100.1,100.1,100.1,94.92,94.92
2024-01-05T22:00+00:00,85059.74,89203.92,149421.15,86.8,86.8,86.8,85.87,86.8,86.8,86.8,92.87,200,68,200,86.8,86.8,86.8,86.8,91.93,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,86.8,200,200,84.42,95,86.8,92.87,89.39,84.82,92.87,48.62,92.87,95.34,68,86.8,86.1,92.87,92.87,92.87,92.87,86.8,86.8
