Date (UTC),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (AT),Day Ahead Auction (BE),Day Ahead Auction (BG),Day Ahead Auction (CH),Day Ahead Auction (CZ),Day Ahead Auction (DE-LU),Day Ahead Auction (DK1),Day Ahead Auction (DK2),Day Ahead Auction (EE),Day Ahead Auction (ES),Day Ahead Auction (FI),Day Ahead Auction (FR),Day Ahead Auction (GR),Day Ahead Auction (HR),Day Ahead Auction (HU),Day Ahead Auction (IE(SEM)),Day Ahead Auction (IT-Calabria),Day Ahead Auction (IT-Centre-North),Day Ahead Auction (IT-Centre-South),Day Ahead Auction (IT-North),Day Ahead Auction (IT-SACOAC),Day Ahead Auction (IT-SACODC),Day Ahead Auction (IT-Sardinia),Day Ahead Auction (IT-Sicily),Day Ahead Auction (IT-South),Day Ahead Auction (LT),Day Ahead Auction (LV),Day Ahead Auction (NL),Day Ahead Auction (NO1),Day Ahead Auction (NO2),Day Ahead Auction (NO2NSL),Day Ahead Auction (NO3),Day Ahead Auction (NO4),Day Ahead Auction (NO5),Day Ahead Auction (PL),Day Ahead Auction (PT),Day Ahead Auction (RO),Day Ahead Auction (RS),Day Ahead Auction (SE1),Day Ahead Auction (SE2),Day Ahead Auction (SE3),Day Ahead Auction (SE4),Day Ahead Auction (SI),Day Ahead Auction (SK)
,Power (MW),Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)"
2022-05-14T23:00+00:00,56848.63,76652.71,98505.04,196.35,196.35,196.35,186.88,196.35,196.35,196.35,196.35,113.68,196.35,36.33,196.35,219,196.35,196.35,,219,219,219,219,219,219,219,308.2,219,113.68,113.68,196.35,179.06,179.06,176.25,6.91,6.91,179.06,113.68,196.35,196.35,178.8,6.91,6.91,6.91,6.91,196.35,196.35
2022-05-15T00:00+00:00,56814.08,73568.18,95014.55,185.43,185.43,185.43,182.31,185.43,185.43,185.43,185.43,111.34,185.43,24.99,185.43,218.67,185.43,185.43,,218.67,218.67,218.67,218.67,218.67,218.67,218.67,239.33,218.67,111.34,111.34,185.43,176.59,176.59,165.28,6.91,6.91,176.59,111.34,185.43,185.43,173.49,6.91,6.91,6.91,6.91,185.43,185.43
2022-05-15T01:00+00:00,56769.54,72117.95,91276.46,174.15,174.15,174.15,175.17,174.15,174.15,174.15,174.15,108.18,174.15,9.98,174.15,219.24,174.15,174.15,,219.24,219.24,219.24,219.24,219.24,219.24,219.24,239.33,219.24,108.18,108.18,174.15,171.84,171.84,153.9,7.01,7.01,171.84,108.18,174.15,174.15,163.83,7.01,7.01,7.01,7.01,174.15,174.15
2022-05-15T02:00+00:00,57437.41,70946.67,89589.95,170.17,170.17,170.17,174.03,170.17,170.17,170.17,170.17,109.25,170.17,7.1,170.17,219,170.17,170.17,,219,219,219,219,219,219,219,224.33,219,109.25,109.25,170.17,165.24,165.24,154.66,7.1,7.1,165.24,109.25,170.17,170.17,164.33,7.1,7.1,7.1,7.1,170.17,170.17
2022-05-15T03:00+00:00,57778.95,70087.19,89407.09,170.25,170.25,170.25,173.82,170.25,170.25,170.25,170.25,101.3,170.25,43.09,170.25,219,170.25,170.25,,219,219,219,219,219,219,219,224.33,219,101.3,101.3,170.25,164.97,164.97,155.47,7.36,7.36,164.97,101.3,170.25,170.25,170.53,7.36,7.36,7.36,7.36,170.25,170.25
2022-05-15T04:00+00:00,57482.39,69220.11,91590.53,162.92,162.92,162.92,170.85,162.92,162.92,162.92,162.92,7.39,162.92,7.39,162.92,231.16,162.92,162.92,,218.86,218.86,218.86,218.86,218.86,218.86,218.86,224.33,218.86,7.39,7.39,162.92,161.34,161.34,157.03,7.39,7.39,161.34,102.91,162.92,162.92,169.78,7.39,7.39,7.39,7.39,162.92,162.92
2022-05-15T05:00+00:00,57432.45,67273.65,102228,158.57,158.57,158.57,165.78,158.57,158.57,158.57,158.57,108.52,158.57,108.52,158.57,218.74,158.57,158.57,,211,211,211,211,211,211,211,328.28,211,108.52,108.52,158.57,159.74,159.74,155.29,7.43,7.43,159.74,108.52,158.57,158.57,168.41,7.43,7.43,20.08,20.08,158.57,158.57
2022-05-15T06:00+00:00,57366.9,66097.43,119780.13,154.98,154.98,154.98,157.45,154.98,154.98,154.98,154.98,111.31,154.98,111.31,154.98,173.3,154.98,154.98,,173.3,173.3,173.3,173.3,173.3,173.3,173.3,328.28,173.3,111.31,111.31,154.98,155.73,155.73,150.14,7.74,7.74,155.73,111.31,154.98,154.98,163.66,7.74,7.74,111.31,111.31,154.98,154.98
2022-05-15T07:00+00:00,57197.04,65265.28,138873.66,110.6,110.6,110.6,139.69,110.6,110.6,110.6,110.6,107.95,110.6,107.95,110.6,159.19,110.6,110.6,,159.19,159.19,159.19,159.19,159.19,159.19,159.19,328.28,159.19,107.95,107.95,110.6,118.35,118.35,144.46,7.47,7.47,118.35,107.95,110.6,110.6,147.5,7.47,7.47,107.95,107.95,110.6,110.6
2022-05-15T08:00+00:00,56430.05,63574.73,157039.11,95.98,95.98,95.98,119.2,95.98,95.98,95.98,95.98,85.75,95.98,85.75,95.98,217.71,95.98,95.98,,184.67,184.67,184.67,184.67,184.67,184.67,184.67,239.33,184.67,85.75,85.75,95.98,99.05,99.05,121.16,7.75,7.75,99.05,85.75,95.98,95.98,116.58,7.75,7.75,85.75,85.75,95.98,95.98
2022-05-15T09:00+00:00,55176.9,62431.11,169136.52,90,90,90,92.16,90,90,90,90,48.06,90,48.06,90,217.71,90,90,,186.53,186.53,186.53,186.53,186.53,186.53,186.53,239.33,186.53,48.06,48.06,90,92.88,92.88,105.8,7.56,7.56,92.88,74.32,90,90,98.77,7.56,7.56,48.06,48.06,90,90
2022-05-15T10:00+00:00,54891.2,62270.2,175465.67,75,75,75,76.8,75,75,75,75,41.36,75,41.36,75,217.71,75,75,,190.68,190.68,190.68,190.68,190.68,190.68,190.68,209.33,190.68,70.21,70.21,75,77.4,77.4,96.57,7.44,7.44,77.4,70.21,75,75,96.85,7.44,7.44,41.36,41.36,75,75
2022-05-15T11:00+00:00,53074.23,59815.76,176862.98,45.35,45.35,45.35,42.74,45.35,45.35,45.35,45.35,7.28,45.35,7.28,45.35,180,45.35,45.35,,180,180,180,180,180,180,180,224.33,180,45.35,45.35,45.35,46.8,46.8,73.96,7.28,7.28,46.8,57.91,45.35,45.35,74.75,7.28,7.28,7.28,7.28,45.35,45.35
2022-05-15T12:00+00:00,51990.52,59125.95,174456.53,20.15,20.15,20.15,42.14,20.15,20.15,20.15,20.15,7.04,15,7.04,20.15,194.12,20.15,20.15,,194.12,194.12,194.12,194.12,194.12,194.12,194.12,224.33,194.12,20.15,20.15,20.15,23.99,23.99,64.99,7.04,7.04,23.99,63.31,15,20.15,70.04,7.04,7.04,7.04,7.04,20.15,20.15
2022-05-15T13:00+00:00,52065.61,58326.67,167660.16,39.58,39.58,39.58,47.48,39.58,39.58,39.58,39.58,7.07,1.03,7.07,39.58,218.74,39.58,39.58,,199.49,199.49,199.49,199.49,199.49,199.49,199.49,224.33,199.49,39.58,39.58,39.58,90.28,90.28,65.32,7.07,7.07,90.28,69.59,1.03,39.58,72.27,7.07,7.07,7.07,7.07,39.58,39.58
2022-05-15T14:00+00:00,52882.32,60851.64,160217.34,76.21,76.21,76.21,90.87,76.21,76.21,76.21,76.21,34.54,1.03,34.54,76.21,223,76.21,76.21,,211,211,211,211,211,211,211,224.33,211,76.21,76.21,76.21,138.46,138.46,80.65,7.09,7.09,138.46,81.04,1.03,76.21,104.03,7.09,7.09,34.54,34.54,76.21,76.21
2022-05-15T15:00+00:00,54925.3,67448.71,149238.31,133.33,133.33,133.33,141.8,133.33,133.33,133.33,133.33,107.77,1.17,107.77,133.33,285.18,133.33,133.33,,217.41,217.41,217.41,217.41,217.41,217.41,217.41,217.41,217.41,107.77,107.77,133.33,160.39,160.39,136.39,7.18,7.18,160.39,107.77,1.17,133.33,152.95,7.18,7.18,107.77,107.77,133.33,133.33
2022-05-15T16:00+00:00,56613.66,78195.54,136384.32,198.71,192.92,200.03,187.53,199.74,199.74,199.74,199.74,139.97,10.09,139.97,188.39,223.11,198.71,200.03,,223.11,223.11,223.11,223.11,223.11,223.11,223.11,223.11,223.11,139.97,139.97,198.92,162.75,162.75,156.32,7.13,7.13,162.75,145.61,10.09,200.03,199.35,7.13,7.13,139.97,139.97,198.71,199.74
2022-05-15T17:00+00:00,57384.56,85073.52,123039.9,225.03,219.01,240,213.28,226.11,226.11,226.11,226.11,172.44,155.99,172.44,214.34,240,225.03,240,,240,240,240,240,240,240,240,240,240,172.44,172.44,225.14,172.56,172.56,158.12,7.4,7.4,172.56,192.04,155.99,240,232.92,7.4,7.4,172.44,172.44,225.03,226.11
2022-05-15T18:00+00:00,57524.06,88554.89,117288.82,229.83,225.67,292.88,227.21,230.57,230.57,230.57,230.57,166.77,218.26,166.77,222.48,292.88,229.83,292.88,,292.88,292.88,292.88,292.88,292.88,292.88,292.88,292.88,292.88,166.77,166.77,229.9,175.99,175.99,161.17,7.64,7.64,175.99,230.57,218.26,292.88,251.17,7.64,7.64,166.77,166.77,229.83,230.57
2022-05-15T19:00+00:00,57668.15,87428.56,117248.81,226.18,226.18,294,220.6,226.18,226.18,226.18,226.18,177.42,226.18,177.42,226.18,294,226.18,294,,294,294,294,294,294,294,294,294,294,177.42,177.42,226.18,177.42,177.42,161.17,7.47,7.47,177.42,226.18,226.18,294,244.17,7.47,7.47,177.42,177.42,226.18,226.18
2022-05-15T20:00+00:00,57576.52,87715.73,116920.14,219.57,219.57,245.58,208.83,219.57,219.57,219.57,219.57,130.01,219.57,130.01,219.57,245.58,219.57,245.58,,245.58,245.58,245.58,245.58,245.58,245.58,245.58,245.58,245.58,130.01,130.01,219.57,176.94,176.94,159.01,7.3,7.3,176.94,202.71,219.57,245.58,215.05,7.3,7.3,130.01,130.01,219.57,219.57
2022-05-15T21:00+00:00,57685.11,84348.07,112381.89,200.5,200.5,224.33,195.05,200.5,200.5,200.5,200.5,70.01,200.5,70.01,200.5,224.33,200.5,224.33,,224.33,224.33,224.33,224.33,224.33,224.33,224.33,224.33,224.33,70.01,70.01,200.5,176.11,176.11,158.11,7.1,7.1,176.11,170.7,200.5,224.33,191.71,7.1,7.1,70.01,70.01,200.5,200.5
2022-05-15T22:00+00:00,57819.36,80738.43,106590.09,180.18,180.18,180.18,179.58,180.18,180.18,180.18,180.18,95.83,180.18,7.33,180.18,213.15,180.18,180.18,104.3,213.15,213.15,213.15,213.15,213.15,213.15,213.15,213.15,213.15,95.83,95.83,180.18,172.02,172.02,164.26,7.33,7.33,172.02,157.29,180.18,180.18,182.19,7.33,7.33,7.33,7.33,180.18,180.18
2022-05-15T23:00+00:00,57795.78,79743.72,101844.42,169.06,169.06,169.06,175.16,169.06,169.06,169.06,169.06,6.78,169.06,6.78,169.06,210.8,169.06,169.06,91.59,210.8,210.8,210.8,210.8,210.8,210.8,210.8,210.8,210.8,6.78,6.78,169.06,166.08,166.08,161.6,6.78,6.78,166.08,156.34,169.06,169.06,170.25,6.78,6.78,6.78,6.78,169.06,169.06
2022-05-16T00:00+00:00,57730.65,79018.49,98538.57,169.13,169.13,169.13,173.52,169.13,169.13,169.13,169.13,23,169.13,6.17,169.13,206.67,169.13,169.13,86.97,206.67,206.67,206.67,206.67,206.67,206.67,206.67,206.67,206.67,23,23,169.13,164.23,164.23,157.92,6.17,6.17,164.23,159.27,169.13,169.13,170.37,6.17,6.17,6.17,6.17,169.13,169.13
2022-05-16T01:00+00:00,57535.6,79596.37,98798.56,169.89,169.89,169.89,172.91,169.89,169.89,169.89,169.89,31.99,169.89,6.53,169.89,202.76,169.89,169.89,82.97,202.76,202.76,202.76,202.76,202.76,202.76,202.76,202.76,202.76,31.99,31.99,169.89,164.96,164.96,156.09,6.53,6.53,164.96,159.34,169.89,169.89,164.13,6.53,6.53,6.53,6.53,169.89,169.89
2022-05-16T02:00+00:00,57817.37,80316.73,99241.11,169.53,169.53,196.72,172.97,169.53,169.53,169.53,169.53,78.42,169.53,7.3,169.53,210.83,169.53,196.72,82.97,210.83,210.83,210.83,210.83,210.83,210.83,210.83,210.83,210.83,78.42,78.42,169.53,167.79,167.79,159.14,7.3,7.3,167.79,155.77,169.53,196.72,167.95,7.3,7.3,7.3,7.3,169.53,169.53
2022-05-16T03:00+00:00,57714.72,85905.7,101419.66,182.04,182.04,221.94,178.38,182.04,182.04,182.04,182.04,111.39,182.04,80,182.04,221.94,182.04,221.94,84.5,214.17,214.17,214.17,214.17,214.17,214.17,214.17,214.17,214.17,166.21,166.21,182.04,172.58,172.58,165.02,8.5,8.5,172.58,166.21,182.04,221.94,182.32,8.5,8.5,80,80,182.04,182.04
2022-05-16T04:00+00:00,58107.2,98330.96,111811.6,229.95,229.95,260.43,207.2,229.95,229.95,229.95,229.95,139.21,229.95,139.21,229.95,229.95,229.95,260.43,88.9,229.95,229.95,229.95,229.95,229.95,229.95,229.95,229.95,229.95,139.21,139.21,229.95,177.54,177.54,168.08,7.46,7.46,177.54,226.45,229.95,260.43,219.07,7.46,7.46,139.21,224.43,229.95,229.95
2022-05-16T05:00+00:00,58427.5,106128.16,126791.15,248.08,248.08,363.95,227.11,248.08,248.08,248.08,248.08,242.13,248.08,235.63,248.08,248.08,248.08,299.94,112,248.08,248.08,248.08,248.08,248.08,248.08,248.08,248.08,248.08,242.13,242.13,248.08,180.09,180.09,170.95,9.8,9.8,180.09,161.64,234,363.95,256.13,9.8,9.8,180.09,242.13,248.08,248.08
2022-05-16T06:00+00:00,58504.47,108122.96,141631.18,251.09,251.09,266.02,231.5,251.09,251.09,251.09,251.09,245.06,240,245.06,251.09,251.09,251.09,251.09,118.86,251.09,251.09,251.09,251.09,251.09,251.09,251.09,251.09,251.09,245.06,245.06,251.09,183.88,183.88,170.13,11.54,11.54,183.88,149.1,240,266.02,248.36,11.54,11.54,183.88,245.06,251.09,251.09
2022-05-16T07:00+00:00,58430.78,107326.57,156530.03,231.08,231.08,231.08,208.09,231.08,231.08,231.08,231.08,188.47,230.32,188.47,231.08,238.64,231.08,231.08,139,238.64,238.64,238.64,238.64,238.64,238.64,238.64,238.64,238.64,225.53,225.53,231.08,183.27,183.27,169.61,11.43,11.43,183.27,133.3,230.32,231.08,211.11,11.43,11.43,183.27,225.53,231.08,231.08
2022-05-16T08:00+00:00,58469.77,103158.82,168312.53,210.62,210.62,210.62,193.89,210.62,210.62,210.62,210.62,183.37,210.62,183.37,210.62,234.77,210.62,210.62,155,234.77,234.77,234.77,234.77,234.77,234.77,234.77,234.77,234.77,183.37,183.37,210.62,183.37,183.37,168.27,10.6,10.6,183.37,135.02,210.62,210.62,194.68,10.6,10.6,183.37,183.37,210.62,210.62
2022-05-16T09:00+00:00,58527.59,99065.28,175614.09,199.68,199.68,199.68,190.25,199.68,199.68,199.68,199.68,183.52,186.31,183.52,199.68,228.63,199.68,199.68,140.24,228.63,228.63,228.63,228.63,228.63,228.63,228.63,228.63,228.63,183.52,183.52,199.68,183.52,183.52,167.62,11.22,11.22,183.52,128.53,186.31,199.68,187.87,11.22,11.22,183.52,183.52,199.68,199.68
2022-05-16T10:00+00:00,58456.8,95827.66,182393.45,185.34,185.34,185.34,181.34,185.34,185.34,185.34,185.34,179.96,180.05,179.96,185.34,216.94,185.34,185.34,132,216.94,216.94,216.94,216.94,216.94,216.94,216.94,216.94,216.94,180.89,180.89,185.34,179.96,179.96,165.96,10.15,10.15,179.96,130.96,180.05,185.34,180.01,10.15,10.15,179.96,180.89,185.34,185.34
2022-05-16T11:00+00:00,57512.43,96256.01,181913.99,202.09,157,210.45,178.62,202.09,182.33,182.33,182.33,143.56,169,143.56,182.33,216.94,202.09,210.45,127.33,216.94,216.94,216.94,216.94,216.94,216.94,216.94,216.94,216.94,143.56,143.56,181.7,177.04,177.04,161.73,10.43,10.43,177.04,138.68,169,210.45,178.44,10.43,10.43,143.56,143.56,202.09,210.45
2022-05-16T12:00+00:00,57441.5,96919.36,181283.04,191.73,68.1,218.88,178.25,191.73,185.39,185.39,185.39,135.49,160.7,135.49,224.84,227.41,191.73,218.88,111.59,227.41,227.41,227.41,227.41,227.41,227.41,227.41,227.41,227.41,135.49,135.49,185.39,179.64,179.64,163.51,10.29,10.29,179.64,135.49,160.7,218.88,180.08,10.29,10.29,135.49,135.49,191.73,218.88
2022-05-16T13:00+00:00,57418.31,97069.63,177069.36,192.62,65,228.42,177.97,192.62,186.26,186.26,186.26,145.62,160.32,145.62,225.92,232.07,192.62,228.42,98.33,232.07,232.07,232.07,232.07,232.07,232.07,232.07,232.07,232.07,181.79,181.79,186.26,180.48,180.48,168.52,10.05,10.05,180.48,133.24,160.32,228.42,187.31,10.05,10.05,145.62,181.79,192.62,228.42
2022-05-16T14:00+00:00,57434.52,100828.61,166508.4,229.93,71.5,235.01,182.55,229.93,203.27,185.05,203.27,146.04,160.5,146.04,234.97,234.97,229.93,235.01,98.33,234.97,234.97,234.97,234.97,234.97,234.97,234.97,234.97,234.97,165.02,165.02,172.96,178.6,178.6,169.36,9.75,9.75,178.6,148.37,160.5,235.01,195.07,9.75,9.75,146.04,165.02,229.93,235.01
2022-05-16T15:00+00:00,57462.98,108403.44,155691.07,229.93,149.88,279.38,200.44,229.93,219.17,196.54,219.17,165.09,160.99,165.09,238.64,238.64,229.93,279.38,120.13,238.64,238.64,238.64,238.64,238.64,238.64,238.64,238.64,238.64,165.09,165.09,196.54,177.76,177.76,169.67,7.78,7.78,177.76,160.64,160.99,279.38,216.75,7.78,7.78,165.09,165.09,229.93,279.38
2022-05-16T16:00+00:00,57487.07,116161.56,143036.06,245.74,245.74,284.55,236.36,245.74,245.74,245.74,245.74,179.33,163.9,179.33,245.74,255.21,245.74,284.55,139.47,245.74,245.74,245.74,245.74,245.74,245.74,245.74,245.74,245.74,179.33,179.33,245.74,179.33,179.33,176,7.91,7.91,179.33,200.3,163.9,284.55,259.61,7.91,7.91,179.33,179.33,245.74,284.55
2022-05-16T17:00+00:00,57362.3,119673.77,134975.73,280.89,255.86,312.03,251.01,280.89,276.31,261.99,275.87,225.04,200,180.02,298.68,298.68,280.89,312.03,140.24,298.68,298.68,298.68,298.68,298.68,298.68,298.68,298.68,298.68,225.04,225.04,261.99,180.02,180.02,178.02,8.77,8.77,180.02,233.78,200,312.03,284.81,8.77,8.77,180.02,225.04,280.89,280.89
2022-05-16T18:00+00:00,57405.28,122743.67,126877.01,275.69,273.9,364.15,249.27,275.69,275.36,274.34,274.34,244.42,229.74,179.18,276.95,320,320,364.15,137.9,320,320,320,320,320,320,320,320,320,244.42,244.42,274.34,179.18,179.18,177.38,9.77,9.77,179.18,241.1,229.74,364.15,307.12,9.77,9.77,179.18,244.42,320,275.69
2022-05-16T19:00+00:00,57481.5,122585.85,121028.86,259.9,259.9,300.19,240.14,259.9,259.9,259.9,259.9,185.08,247.03,178.28,259.9,300.19,259.9,300.19,120,300.19,300.19,300.19,300.19,300.19,300.19,300.19,300.19,300.19,185.08,185.08,259.9,178.28,178.28,176.96,9.79,9.79,178.28,228.86,247.03,300.19,285.08,9.79,9.79,178.28,185.08,259.9,259.9
2022-05-16T20:00+00:00,57491.45,117740.09,114208.13,240.2,240.2,259.97,222.71,240.2,240.2,240.2,240.2,135.8,238.55,135.8,240.2,259.97,240.2,259.97,131.71,251.09,251.09,251.09,251.09,251.09,251.09,251.09,251.09,251.09,135.8,135.8,240.2,177.73,177.73,173.34,10.01,10.01,177.73,216.59,238.55,259.97,248.39,10.01,10.01,135.8,135.8,240.2,240.2
2022-05-16T21:00+00:00,57544.05,114327.86,107189.54,212.42,187.94,237.05,206.96,208.38,208.38,187.99,187.99,85.06,229.74,34.95,229.74,237.05,212.42,237.05,104.27,237.05,237.05,237.05,237.05,237.05,237.05,237.05,237.05,237.05,85.06,85.06,193.78,173.16,173.16,167.34,11.7,11.7,173.16,186.5,229.74,237.05,218.21,11.7,11.7,34.95,85.06,212.42,208.38
2022-05-16T22:00+00:00,57630.81,106546.86,101055.41,203.39,203.39,222.91,207.97,203.39,203.39,203.39,203.39,70.01,203.39,11.95,203.39,222.91,217.89,222.91,75,222.91,222.91,222.91,222.91,222.91,222.91,222.91,222.91,222.91,70.01,70.01,203.39,178.54,178.54,171.87,11.95,11.95,178.54,199.65,203.39,222.91,210.28,11.95,11.95,11.95,70.01,217.89,203.39
2022-05-16T23:00+00:00,57408.94,101905.11,96483.18,195.94,195.94,195.94,200.92,195.94,195.94,195.94,195.94,45.08,195.94,10.26,195.94,213.47,213.47,195.94,43.7,213.47,213.47,213.47,213.47,213.47,213.47,213.47,213.47,213.47,45.08,45.08,195.94,178.16,178.16,169.7,10.26,10.26,178.16,170.97,195.94,195.94,195.47,10.26,10.26,10.26,45.08,213.47,195.94
2022-05-17T00:00+00:00,57382.24,100114.59,94130.04,189.1,189.1,189.1,196.72,189.1,189.1,189.1,189.1,45.05,189.1,9.08,189.1,208.51,189.1,189.1,31.15,208.51,208.51,208.51,208.51,208.51,208.51,208.51,208.51,208.51,45.05,45.05,189.1,177.26,177.26,168.14,9.08,9.08,177.26,165.96,189.1,189.1,194.06,9.08,9.08,9.08,45.05,189.1,189.1
2022-05-17T01:00+00:00,57368.68,100037.27,93263.8,185.05,185.05,185.05,193.79,185.05,185.05,185.05,185.05,45.02,185.05,10.61,185.05,207.26,185.05,185.05,25,207.26,207.26,207.26,207.26,207.26,207.26,207.26,207.26,207.26,45.02,45.02,185.05,176.9,176.9,167.18,10.61,10.61,176.9,169.47,185.05,185.05,190.02,10.61,10.61,10.61,45.02,185.05,185.05
2022-05-17T02:00+00:00,57390.07,100100.17,93941.88,189.2,189.2,189.2,195.3,189.2,189.2,189.2,189.2,45.03,189.2,8.54,189.2,210.64,210.64,189.2,17.6,210.64,210.64,210.64,210.64,210.64,210.64,210.64,210.64,210.64,45.03,45.03,189.2,176.85,176.85,169,8.54,8.54,176.85,167.04,189.2,189.2,195.51,8.54,8.54,8.54,45.03,210.64,189.2
2022-05-17T03:00+00:00,57543.08,102783.28,95158.14,202.24,202.24,221.2,206.54,202.24,202.24,202.24,202.24,28.71,202.24,28.71,202.24,221.2,216.96,202.24,25,216.96,216.96,216.96,216.96,216.96,216.96,216.96,216.96,216.96,31.95,31.95,202.24,176.74,176.74,169.46,11.83,11.83,176.74,177.51,202.24,221.2,213.4,28.71,28.71,28.71,31.95,216.96,202.24
2022-05-17T04:00+00:00,57597.07,111869.66,101594.74,236.7,236.7,236.7,236.27,236.7,236.7,236.7,236.7,70.03,227,70.03,236.7,236.7,236.7,236.7,35,236.7,236.7,236.7,236.7,236.7,236.7,236.7,236.7,236.7,231.02,231.02,236.7,175.66,175.66,170,12.52,12.52,175.66,224.87,227,236.7,241.68,45.64,45.64,45.64,231.02,236.7,236.7
2022-05-17T05:00+00:00,57573.9,121073.51,118769.51,264.89,264.89,270.08,267.74,264.89,264.89,264.89,264.89,175.7,237,175.7,264.89,264.89,264.89,270.08,59.46,264.89,264.89,264.89,264.89,264.89,264.89,264.89,264.89,264.89,264.89,264.89,264.89,175.7,175.7,171.32,12.61,12.61,175.7,187.55,237,270.08,271,144.53,144.53,175.7,264.89,264.89,264.89
2022-05-17T06:00+00:00,57687.13,123782.83,133020.99,274.17,274.17,274.17,264.16,274.17,274.17,274.17,274.17,179.94,228.85,179.94,274.17,274.17,274.17,274.17,88.92,274.17,274.17,274.17,274.17,274.17,274.17,274.17,274.17,274.17,274.17,274.17,274.17,179.94,179.94,176.11,12.74,12.69,179.94,193.89,228.85,274.17,268.53,179.94,179.94,179.94,274.17,274.17,274.17
2022-05-17T07:00+00:00,57581.65,120972.64,144748.81,244.91,242.4,244.91,242.55,244.91,244.91,244.91,244.91,184.95,209.89,184.95,247.06,247.06,244.91,244.91,119.24,247.06,247.06,247.06,247.06,247.06,247.06,247.06,247.06,247.06,244.91,244.91,242.97,184.95,184.95,181.7,12.84,12.69,184.95,166.23,209.89,244.91,245.01,184.95,184.95,184.95,244.91,244.91,244.91
2022-05-17T08:00+00:00,57534.28,117994.23,158661.53,231.99,231.99,231.99,229.15,231.99,231.99,231.99,231.99,231.99,179.89,231.99,231.99,231.99,231.99,231.99,141.96,231.99,231.99,231.99,231.99,231.99,231.99,231.99,231.99,231.99,231.99,231.99,231.99,187.88,187.88,180.03,12.85,12.69,187.88,147.6,179.89,231.99,225.27,187.88,187.88,187.88,231.99,231.99,231.99
2022-05-17T09:00+00:00,57471.54,114578.46,167904.19,218.76,197,218.76,221,218.76,216.29,216.29,216.29,216.29,162.04,216.29,225.36,225.36,221,218.76,150.87,225.36,225.36,225.36,225.36,225.36,225.36,225.36,225.36,225.36,216.29,216.29,200,184.73,184.73,175.29,12.82,12.66,184.73,153.22,162.04,218.76,218.23,184.73,184.73,184.73,216.29,221,218.76
2022-05-17T10:00+00:00,57451.53,111086.32,171521.6,209.66,198.79,227.2,212.17,209.66,208.09,208.09,208.09,208.09,161.58,208.09,213.84,213.84,213.84,227.2,156.95,213.84,213.84,213.84,213.84,213.84,213.84,213.84,213.84,213.84,208.09,208.09,203.62,183.86,183.86,175.22,12.74,12.63,183.86,150.08,161.58,227.2,213.44,183.86,183.86,183.86,208.09,213.84,227.2
2022-05-17T11:00+00:00,57565.3,109661.62,171726.65,199.07,188.01,231.93,209.2,199.07,197.46,197.46,197.46,197.46,161.57,197.46,203.32,209.99,209.99,231.93,153.57,209.99,209.99,209.99,209.99,209.99,209.99,209.99,209.99,209.99,197.46,197.46,192.79,183.82,183.82,174.45,12.64,12.61,183.82,145.15,161.57,231.93,213.15,183.82,183.82,183.82,197.46,209.99,231.93
2022-05-17T12:00+00:00,57868.54,108321.22,169533.7,189.24,150.79,235.02,204.1,189.24,189.24,189.24,189.24,189.24,160.99,189.24,216.55,220,220,235.02,143.37,220,220,220,220,220,220,220,220,220,189.24,189.24,160,182.86,182.86,173.96,12.64,12.58,182.86,129.54,160.99,235.02,215.67,182.86,182.86,182.86,189.24,220,235.02
