Date (UTC),Nuclear,Non-Renewable,Renewable,Day Ahead Auction (AT),Day Ahead Auction (BE),Day Ahead Auction (BG),Day Ahead Auction (CH),Day Ahead Auction (CZ),Day Ahead Auction (DE-LU),Day Ahead Auction (DK1),Day Ahead Auction (DK2),Day Ahead Auction (EE),Day Ahead Auction (ES),Day Ahead Auction (FI),Day Ahead Auction (FR),Day Ahead Auction (GR),Day Ahead Auction (HR),Day Ahead Auction (HU),Day Ahead Auction (IE(SEM)),Day Ahead Auction (IT-Calabria),Day Ahead Auction (IT-Centre-North),Day Ahead Auction (IT-Centre-South),Day Ahead Auction (IT-North),Day Ahead Auction (IT-SACOAC),Day Ahead Auction (IT-SACODC),Day Ahead Auction (IT-Sardinia),Day Ahead Auction (IT-Sicily),Day Ahead Auction (IT-South),Day Ahead Auction (LT),Day Ahead Auction (LV),Day Ahead Auction (ME),Day Ahead Auction (MK),Day Ahead Auction (NL),Day Ahead Auction (NO1),Day Ahead Auction (NO2),Day Ahead Auction (NO2NSL),Day Ahead Auction (NO3),Day Ahead Auction (NO4),Day Ahead Auction (NO5),Day Ahead Auction (PL),Day Ahead Auction (PT),Day Ahead Auction (RO),Day Ahead Auction (RS),Day Ahead Auction (SE1),Day Ahead Auction (SE2),Day Ahead Auction (SE3),Day Ahead Auction (SE4),Day Ahead Auction (SI),Day Ahead Auction (SK)
,Power (MW),Power (MW),Power (MW),"Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)","Price (EUR/MWh, EUR/tCO2)"
2023-05-01T04:00+00:00,64784.4,60279.42,101996.9,87.25,87.44,74.59,91.38,87.14,87.16,87.16,69.74,47.89,87.38,47.89,87.38,110.06,87.64,87.02,93.38,110.06,110.06,110.06,110.06,110.06,110.06,110.06,110.06,110.06,47.89,47.89,86.97,,87.7,84.63,84.63,91.46,47.89,47.89,84.63,87.08,87.38,74.59,85.84,47.89,47.89,47.89,47.89,87.38,87.06
2023-05-01T05:00+00:00,64618.83,60192.38,110376.35,86.46,91.89,41.34,91.85,85.53,84.2,84.2,69.74,56.11,89.56,56.11,89.56,110.06,87.62,85.05,96,110.06,110.06,110.06,110.06,110.06,110.06,110.06,110.06,110.06,56.11,56.11,90.77,,98,85.81,85.81,91.47,56.11,56.11,85.81,84.46,89.56,41.34,88.51,56.11,56.11,56.11,56.11,86.83,85.1
2023-05-01T06:00+00:00,63830.41,59187.42,120919.3,73.15,90.49,70.2,89.06,70.03,83.14,83.14,69.72,65.55,84.26,65.55,84.26,114.8,71.58,70.05,97.19,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,114.8,65.55,65.55,87.91,,96.18,85.62,85.62,91.35,65.55,65.55,85.62,65.55,84.26,70.2,78.72,65.55,65.55,65.55,65.55,72.41,69.28
2023-05-01T07:00+00:00,63054.56,61102.75,137718.07,75.01,88.5,9.73,82.57,48.94,84.04,84.04,50.09,50.09,49.81,50.09,84.11,123.31,43.48,41.27,101,123.31,123.31,123.31,123.31,123.31,123.31,123.31,123.31,123.31,50.09,50.09,80.57,,101.2,85.95,85.95,87.95,66.61,50.09,85.95,50.09,49.81,9.73,65.14,50.09,50.09,50.09,50.09,44.69,43.15
2023-05-01T08:00+00:00,62306.78,59638.31,151633.51,50.24,81.29,20.26,71.94,53.98,74.29,74.29,49.43,49.43,31,49.43,75.39,121.8,53.38,50.02,113.29,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,121.8,49.43,49.43,64.3,,90.69,77.45,77.45,80.58,69.17,49.43,89.31,49.43,31,20.26,53.17,49.43,49.43,49.43,49.43,53.69,50.17
2023-05-01T09:00+00:00,61720.45,59914.32,160842.87,45,67.5,15.36,74.65,49.92,67.99,67.99,44.25,44.25,1.6,44.25,66.61,121.61,45,42.65,114.1,121.61,121.61,121.61,121.61,121.61,121.61,121.61,121.61,121.61,44.25,44.25,57.9,,67.99,74.94,74.94,80.18,64.6,44.25,90.56,44.25,110,15.36,46.87,44.25,44.25,44.25,44.25,45,43.8
2023-05-01T10:00+00:00,61411.21,59365.38,163253.14,42.56,54.45,9.91,91.86,46.52,54.63,54.63,41.9,41.9,1.5,41.9,54.01,114.11,46.84,42.56,111.4,114.11,114.11,114.11,114.11,114.11,114.11,114.11,114.11,114.11,41.9,41.9,49.85,,54.63,74.82,74.82,79.77,65,41.9,89.66,41.9,114.95,9.91,38.11,41.9,41.9,41.9,41.9,47.39,43.13
2023-05-01T11:00+00:00,60581.56,58697.97,162607.83,33.66,34.69,20.89,91.81,34.16,34.69,34.69,34.24,34.24,1.5,34.24,34.67,105.46,34.5,33.8,111.45,105.46,105.46,105.46,105.46,105.46,105.46,105.46,105.46,105.46,34.24,34.24,48.85,,34.69,74.63,74.63,78.81,60.1,34.24,88,34.24,114.95,20.89,37.16,34.24,34.24,34.24,34.24,34.21,33.94
2023-05-01T12:00+00:00,60443.29,58908.13,159360.79,29.93,30,19.01,87.83,29.92,29.99,29.99,29.91,29.91,1.5,29.91,30.01,89,30.35,29.77,105,89,89,89,89,89,89,89,89,89,29.91,29.91,43.06,,30,72.53,72.53,78.19,59.52,29.91,84.93,29.91,94.85,19.01,44.68,29.91,29.91,29.91,29.91,30.1,29.84
2023-05-01T13:00+00:00,60102.28,58056.78,155704.34,40.9,41.12,38.07,88.19,39.95,41.19,41.19,40.2,40.2,0,40.2,41.12,88.79,39.69,39.55,103,88.79,88.79,88.79,88.79,88.79,88.79,88.79,88.79,88.79,40.2,40.2,49.05,,41.19,75.9,75.9,79.16,59.92,40.2,84.58,40.2,110,38.07,49.71,40.2,40.2,40.2,40.2,39.68,39.7
2023-05-01T14:00+00:00,60117.26,58400.05,149610.48,70.71,51.8,71.54,88.12,73.44,76.25,76.25,51.96,51.96,0,51.96,36.22,105.5,69.76,71.91,105.12,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,105.5,51.96,51.96,55.75,,76.25,83.4,83.4,81.46,51.96,47.74,84.91,74.77,81,71.54,62.39,51.96,51.96,51.96,51.96,68.62,72.66
2023-05-01T15:00+00:00,60621.97,63215.71,140787.09,85.07,49.33,86.63,95.72,90.38,95.58,95.12,95.12,65.71,0.57,65.71,17.87,109.5,83.14,87.34,113.19,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,109.5,65.71,65.71,90.98,,89.95,87.98,87.98,86.25,65.71,47.79,87.98,92.88,81,86.63,87.44,65.71,65.71,65.71,65.71,80.93,88.82
2023-05-01T16:00+00:00,62755.74,70989.16,133272.02,110.04,89.42,107.06,111.2,113.23,116.37,113.86,113.86,75.04,4.16,75.04,70.89,113.4,108.95,111.25,127.66,113.4,113.4,113.4,113.4,113.4,113.4,113.4,113.4,113.4,75.04,75.04,104.62,,113.86,100.09,100.09,98.01,75.04,49.51,100.09,114.59,110,107.06,100.1,75.04,75.04,75.04,75.04,107.44,112.15
2023-05-01T17:00+00:00,64516.15,75915.44,125505,119.48,109.55,122,115.16,122.71,124.64,124.64,124.64,76.43,67,76.43,98.93,122,121.84,122.04,155,122,122,122,122,122,122,122,122,122,76.43,76.43,118.3,,123.11,106.13,106.13,107.22,76.43,51.59,106.13,123.75,67,122,116.65,76.43,76.43,76.43,76.43,122,122.4
2023-05-01T18:00+00:00,64766.96,77671.38,120680.25,122.34,123.35,125.77,118.18,125.18,125.8,125.8,125.8,75.04,117.06,75.04,117.06,126.83,126.39,125.49,156.9,126.83,126.83,126.83,126.83,126.83,126.83,126.83,126.83,126.83,75.04,75.04,118.93,,128.22,114.65,114.65,112,75.04,54.92,114.65,125.75,117.06,125.77,126.1,75.04,75.04,75.04,75.04,126.83,125.45
2023-05-01T19:00+00:00,65008.02,79341.31,118161.72,121.5,121.72,121.7,118.23,121.65,121.72,121.72,121.72,72.37,122.57,72.37,121.72,127.76,121.82,121.67,158.33,127.76,127.76,127.76,127.76,127.76,127.76,127.76,127.76,127.76,72.37,72.37,118.86,,121.72,117.83,117.83,111.68,72.37,55.45,117.83,121.39,122.57,121.7,120.11,72.37,72.37,72.37,72.37,121.89,121.63
2023-05-01T20:00+00:00,65063.04,77354.89,114763.78,117.9,117.9,117.9,116.08,117.9,117.9,117.9,117.9,64.42,122.57,64.42,117.9,123.31,117.9,117.9,165,123.31,123.31,123.31,123.31,123.31,123.31,123.31,123.31,123.31,64.42,64.42,115.61,,117.9,111.54,111.54,107.76,64.42,60.77,111.54,117.9,122.57,117.9,114.49,64.42,64.42,64.42,64.42,117.9,117.9
2023-05-01T21:00+00:00,64806.11,72708.79,108942.39,111.04,111.04,111.04,109.86,111.04,111.04,101.63,79.11,57.25,119,57.25,111.04,114.45,111.04,111.04,113.29,114.45,114.45,114.45,114.45,114.45,114.45,114.45,114.45,114.45,57.25,57.25,104.91,,111.04,101.63,101.63,98.06,57.25,57.25,101.63,111.04,119,111.04,104.48,57.25,57.25,57.25,57.25,111.04,111.04
2023-05-01T22:00+00:00,63715.82,67734.6,106292.4,98.48,98.48,98.48,97.47,98.48,98.48,98.48,91.24,69.62,111.34,69.62,98.48,102,98.48,98.48,118.28,102,102,102,102,102,102,102,102,102,69.62,69.62,98.06,,98.48,98.48,98.48,97.07,69.62,56.91,98.48,98.48,111.34,98.48,100.22,69.62,69.62,69.62,69.62,98.48,98.48
2023-05-01T23:00+00:00,63587.06,63663.07,105642.74,85.6,85.6,85.6,91.24,85.6,85.6,85.6,65.18,65.18,90.3,65.18,85.6,96.5,85.6,85.6,113.84,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,96.5,65.18,65.18,89.63,,85.6,85.6,85.6,91.79,65.18,53.08,85.6,85.6,90.3,85.6,90.37,65.18,65.18,65.18,65.18,85.6,85.6
2023-05-02T00:00+00:00,63709.54,63636.7,105193.84,83.3,83.3,83.3,89.63,83.3,83.3,83.3,61.48,61.48,90.3,61.48,83.3,90,83.3,83.3,106.07,90,90,90,90,90,90,90,90,90,61.48,61.48,85.67,,83.3,83.3,83.3,89.31,61.48,51.11,83.3,83.3,90.3,83.3,85.25,61.48,61.48,61.48,61.48,83.3,83.3
2023-05-02T01:00+00:00,63564.22,63417.47,105351.33,80.9,80.9,80.9,88.24,80.9,80.9,80.9,58.13,58.13,90,58.13,80.9,86.2,80.9,80.9,102.66,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,86.2,58.13,58.13,85.75,,80.9,80.9,80.9,85.95,62.12,50,80.9,80.9,90,80.9,84.1,58.13,58.13,58.13,58.13,80.9,80.9
2023-05-02T02:00+00:00,63734.54,64201.1,106720.05,81.22,81.22,81.22,88.76,81.22,81.22,81.22,58.35,58.35,90.3,58.35,81.22,88.98,81.22,81.22,103.07,88.98,88.98,88.98,88.98,88.98,88.98,88.98,88.98,88.98,58.35,58.35,90.35,,81.22,81.22,81.22,86.05,70.01,49.32,81.22,81.22,90.3,81.22,85.03,58.35,58.35,58.35,58.35,81.22,81.22
2023-05-02T03:00+00:00,63869.52,68660.92,110750.66,90.39,90.39,90.39,92.24,90.39,90.39,90.39,65.63,65.63,110.48,65.63,90.39,100.2,90.39,90.39,105,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,100.2,65.63,65.63,97.56,,90.39,90.39,90.39,93.21,73.7,47.36,90.39,90.39,110.48,90.39,95.24,65.63,65.63,65.63,65.63,90.39,90.39
2023-05-02T04:00+00:00,64565.5,78659.97,122115.89,111.06,111.06,111.06,109.81,111.06,111.06,111.06,100.22,100.22,115,100.22,111.06,122.14,111.06,111.06,111,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,100.22,100.22,111.56,,111.06,105.6,105.6,104.17,100.22,28.78,105.6,111.06,115,111.06,109.04,100.22,100.22,100.22,100.22,111.06,111.06
2023-05-02T05:00+00:00,64698.37,87672.78,135213.12,128.62,127.53,128.8,121.65,130.03,127.45,127.42,123.34,123.34,127.69,123.34,127.69,128.99,129,129.27,123,128.99,128.99,128.99,128.99,128.99,128.99,128.99,128.99,128.99,123.34,123.34,117.85,,127.42,123.34,123.34,114.47,123.34,31.13,123.34,123.34,127.69,128.8,121.78,123.34,123.34,123.34,123.34,128.99,129.63
2023-05-02T06:00+00:00,64828.13,92355.97,145581.5,136.71,135.26,136.6,121.37,138.01,135.17,134.89,130.97,130.97,135.43,130.97,135.43,156.91,136.86,137.11,139,156.91,156.91,156.91,156.91,156.91,156.91,156.91,156.91,156.91,130.97,130.97,125.04,,135.15,130.97,130.97,119.45,130.97,30.98,130.97,130.57,135.43,136.6,120.05,130.97,130.97,130.97,130.97,136.85,137.55
2023-05-02T07:00+00:00,64925.38,91810.44,159530.15,123.2,123.01,123.18,114.22,123.38,122.99,122.99,119.42,119.42,119.34,119.42,123.02,132.08,123.22,123.25,150,138,168.92,138,168.92,138,168.92,138,138,138,119.42,119.42,107.89,,122.99,119.42,119.42,109.78,119.42,31.47,119.42,122.34,119.34,123.18,108.67,119.42,119.42,119.42,119.42,123.22,123.32
2023-05-02T08:00+00:00,64805.74,91246.51,170500.21,116.66,115.77,116.58,102.72,117.42,115.69,115.69,112,112,115.21,112,115.85,116.58,116.74,116.88,144.39,128.62,165.9,128.62,165.9,128.62,165.9,128.62,128.62,128.62,112,112,99.65,,115.71,112,112,99.2,112,32.16,112,112.89,115.21,116.58,100.03,112,112,112,112,116.74,117.13
2023-05-02T09:00+00:00,64755.3,90241.4,174171.54,108.96,108.96,108.96,93.17,108.96,108.96,108.96,105.82,105.82,108.96,105.82,108.96,108.96,108.96,108.96,127.08,123.46,140,123.46,140,123.46,140,123.46,123.46,123.46,105.82,105.82,94.25,,108.96,105.82,105.82,94.81,105.82,31.08,105.82,108.96,108.96,108.96,95.04,105.82,105.82,105.82,105.82,108.96,108.96
2023-05-02T10:00+00:00,64653.36,86671.62,176594.64,98.46,98.46,98.46,90.91,98.46,98.46,98.46,96.13,96.13,98.46,96.13,98.46,98.46,98.46,98.46,120.01,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,122.52,96.13,96.13,96.27,,98.46,101.61,101.61,90.01,96.13,30.73,101.61,98.46,98.46,98.46,92.02,96.13,96.13,96.13,96.13,98.46,98.46
2023-05-02T11:00+00:00,64524.41,85549.31,181213.94,92.76,92.76,92.76,89.41,92.76,92.76,92.76,91.99,91.99,92.76,91.99,92.76,92.76,92.76,92.76,115.2,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,122.14,91.99,91.99,85.87,,92.76,95.64,95.64,83.5,91.99,30.62,100.21,94.72,92.76,92.76,87.73,91.99,91.99,91.99,91.99,92.76,92.76
2023-05-02T12:00+00:00,64522.96,85139.24,180056,86.32,86.32,86.32,87.01,86.32,86.32,86.32,86.18,86.18,86.32,86.18,86.32,101.3,86.32,86.32,107.07,123.46,123.46,123.46,123.46,123.46,123.46,123.46,123.46,123.46,86.18,86.18,81.87,,86.32,89.17,89.17,76.94,86.18,30.59,100.18,99.24,86.32,86.32,84.57,86.18,86.18,86.18,86.18,86.32,86.32
2023-05-02T13:00+00:00,64326.22,85015.6,176551.33,81.97,81.97,81.97,83.27,81.97,81.97,80.92,80.36,80.36,81.97,80.36,81.97,124.45,81.97,81.97,101,124.45,124.45,124.45,124.45,124.45,124.45,124.45,124.45,124.45,80.36,80.36,81.07,,81.97,84.68,84.68,78.91,80.36,30.64,84.68,89.86,94.85,81.97,84.7,80.36,80.36,80.36,80.36,81.97,81.97
2023-05-02T14:00+00:00,64266.26,85643.1,172307.59,87.2,87.2,87.2,86.05,87.2,87.2,84.83,84.83,84.83,87.2,84.83,87.2,128.62,87.2,87.2,100,128.62,128.62,128.62,128.62,128.62,128.62,128.62,128.62,128.62,84.83,84.83,87.13,,87.2,92.79,92.79,86.45,84.83,30.54,92.79,87.2,112.18,87.2,93.02,84.83,84.83,84.83,84.83,87.2,87.2
2023-05-02T15:00+00:00,64328.78,88744.62,162888.82,94.43,94.43,94.43,91.2,94.43,94.43,94.43,92.17,92.17,94.43,92.17,94.43,131.31,94.43,94.43,110.07,128.62,131.31,131.31,131.31,131.31,131.31,131.31,128.62,131.31,92.17,92.17,101.38,,94.43,101.59,101.59,98.07,92.17,30.44,101.59,94.43,112.18,94.43,100.95,92.17,92.17,92.17,92.17,94.43,94.43
2023-05-02T16:00+00:00,64349.7,93653.46,151129.27,117.38,117.38,117.38,111.81,117.38,117.38,117.38,106.71,106.71,98.89,106.71,117.38,126.62,117.38,117.38,129,126.62,126.62,126.62,126.62,126.62,126.62,126.62,126.62,126.62,106.71,106.71,120.43,,117.38,106.71,106.71,110.33,106.71,30.02,106.71,117.38,114.69,117.38,115.08,106.71,106.71,106.71,106.71,117.38,117.38
2023-05-02T17:00+00:00,64494.64,99823.19,140645.56,130,130,130,121.88,130,130,130,130,126.88,124.99,103.4,130,130,130,130,144.96,140.99,140.99,140.99,140.99,140.99,140.99,140.99,140.99,140.99,126.88,126.88,129.93,,130,109.98,109.98,114.68,103.4,29.06,109.98,130,124.99,130,131.29,103.4,103.4,103.4,126.88,130,130
2023-05-02T18:00+00:00,64539.36,101332.34,129815.76,142.86,142.86,142.86,129.83,142.86,142.86,142.86,142.86,139.43,142.86,91.38,142.86,142.86,142.86,142.86,144.73,156.83,156.83,156.83,156.83,156.83,156.83,156.83,156.83,156.83,139.43,139.43,140.63,,142.86,114.5,114.5,115.05,91.38,29.31,114.5,142.86,142.86,142.86,139.79,91.38,91.38,91.38,139.43,142.86,142.86
2023-05-02T19:00+00:00,64562.69,102730.14,123844.95,133.69,133.69,133.69,124.8,133.69,133.69,133.69,133.69,118.38,148.16,71.73,133.69,133.69,133.69,133.69,135,133.91,133.91,133.91,133.91,133.91,133.91,133.91,133.91,133.91,130.48,130.48,136.13,,133.69,129.41,129.41,115.04,71.73,29.79,129.41,133.69,148.16,133.69,134.91,71.73,71.73,71.73,130.48,133.69,133.69
2023-05-02T20:00+00:00,64457.55,98222.69,118845.67,124.02,124.02,124.02,116.84,124.02,124.02,124.02,100.03,92,125,55.01,124.02,124.02,124.02,124.02,126.42,124.02,124.02,124.02,124.02,124.02,124.02,124.02,124.02,124.02,100.03,100.03,121.93,,124.02,120.05,120.05,113.49,60.98,31.55,120.05,124.02,125,124.02,120.75,55.01,55.01,55.01,100.03,124.02,124.02
2023-05-02T21:00+00:00,64516.32,91128.98,114376.05,116.13,116.13,116.13,111.3,116.13,116.13,113.8,80.6,80.6,116.13,48.99,116.13,121,116.13,116.13,110,121,121,121,121,121,121,121,121,121,80.6,80.6,111.56,,116.13,110.49,110.49,107.08,63.93,31.23,110.49,116.13,116.13,116.13,110.88,48.99,48.99,48.99,80.6,116.13,116.13
2023-05-02T22:00+00:00,64654.7,82456.84,109926.54,107.65,107.65,107.65,100.68,107.65,107.65,107.43,10.61,10.61,116.2,10.61,107.65,115.83,107.65,107.65,114.32,115.83,115.83,115.83,115.83,115.83,115.83,115.83,115.83,115.83,10.61,10.61,101.95,,107.65,104.31,104.31,102.39,49.92,28.4,104.31,112.78,116.2,107.65,103.48,10.61,10.61,10.61,10.61,107.65,107.65
2023-05-02T23:00+00:00,64691.54,75615.21,106740.91,102.63,102.63,102.63,97.73,102.63,102.63,102.42,7.48,7.48,102.63,7.48,102.63,107.5,102.63,102.63,104.45,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,107.5,7.48,7.48,95.15,,102.63,99.45,99.45,96.58,49.94,28.72,99.45,106.05,102.63,102.63,95.36,7.48,7.48,7.48,7.48,102.63,102.63
2023-05-03T00:00+00:00,64615.72,72922.1,104850.64,100.97,100.97,100.97,94.78,100.97,100.97,100.97,9.99,9.99,100.97,9.99,100.97,100.97,100.97,100.97,99.08,100.97,100.97,100.97,100.97,100.97,100.97,100.97,100.97,100.97,9.99,9.99,92.25,,100.97,97.84,97.84,93.5,63.96,28.75,97.84,104.98,100.97,100.97,93.08,9.99,9.99,9.99,9.99,100.97,100.97
2023-05-03T01:00+00:00,64628.62,71917.06,104597.5,97.8,97.8,97.8,93.39,97.8,97.8,97.8,17.35,17.35,97.8,17.35,97.8,99.5,97.8,97.8,95.53,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,17.35,17.35,92.25,,97.8,95.2,95.2,94.86,70.43,28.85,95.2,106.54,97.8,97.8,94.5,17.35,17.35,17.35,17.35,97.8,97.8
2023-05-03T02:00+00:00,64741.05,71612.11,106264.65,98.89,88.52,99.99,94.49,100.85,105.25,99.95,29.93,29.93,85.55,29.93,85.55,99.99,99.02,100.14,93.67,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,99.5,29.93,29.93,92.29,,97.37,99.95,99.95,97.24,70.86,29.93,99.95,107.07,85.55,99.99,93.09,29.93,29.93,29.93,29.93,98.45,100.6
2023-05-03T03:00+00:00,64662.15,75822.13,110874.94,108.47,99.88,109.15,102.41,110.28,111.92,107.51,91.09,91.09,91.38,49.76,91.38,128.82,108.12,109.33,96,107.54,107.54,107.54,107.54,107.54,107.54,107.54,107.54,107.54,91.09,91.09,101.55,,110.09,104.98,104.98,101.99,75.09,38.16,104.98,111.03,91.38,109.15,102.63,49.76,49.76,49.76,91.09,107.54,109.75
2023-05-03T04:00+00:00,64470.9,82903.37,121272.04,122.45,111.86,122.61,118.07,123.93,125.52,123.28,122.51,91.1,102,53.39,102,131,121.5,122.84,102.52,122.29,122.45,122.45,122.45,122.45,122.45,122.45,122.29,122.45,124.7,124.7,116.95,,123.85,116.19,116.19,111.98,80.55,44.09,116.19,124.7,102,122.61,120.12,53.39,53.39,53.39,122.51,120.72,123.33
2023-05-03T05:00+00:00,64824.14,89339.5,135951.28,131.95,126.26,132.1,123.29,133.01,133.3,133.02,130.1,132.05,121.2,67.59,121.2,132.95,131.55,132.32,120,122.29,132.95,132.95,132.95,132.95,132.95,132.95,122.29,132.95,132.05,132.05,123.79,,132.46,129.16,129.16,131.83,91.11,42.3,129.16,132.05,121.2,132.1,133.87,67.59,67.59,67.59,130.1,131.16,132.64
2023-05-03T06:00+00:00,64902.02,91321.92,150027.47,125.1,125.1,125.1,121.49,125.1,125.1,125.1,125.1,125.1,119.34,80,125.1,151.84,125.1,125.1,136,122.29,151.84,151.84,151.84,151.84,151.84,151.84,122.29,151.84,125.1,125.1,127.45,,125.1,120.73,120.73,126.89,97.53,44.85,120.73,125.1,119.34,125.1,127.74,80,80,80,125.1,125.1,125.1
2023-05-03T07:00+00:00,64858.13,90775.87,164727.85,110.1,110.1,110.1,110.39,110.1,110.1,110.1,107.46,110.1,110.1,70.68,110.1,141.73,110.1,110.1,126.38,122.29,141.73,141.73,141.73,141.73,141.73,141.73,122.29,141.73,110.1,110.1,115.36,,110.1,104.62,104.62,114,91.05,44.6,104.62,110.1,110.1,110.1,113.73,70.68,70.68,70.68,107.46,110.1,110.1
2023-05-03T08:00+00:00,64606.81,86245.46,176452.9,91.16,91.16,91.16,96.27,91.16,91.16,91.16,88.97,91.1,82.1,64.2,91.16,126.13,91.16,91.16,112.78,115.05,126.13,126.13,126.13,126.13,126.13,126.13,115.05,126.13,91.1,91.1,105.5,,91.16,96.64,96.64,99.62,90.57,44.3,96.64,91.16,82.1,91.16,100.86,64.2,64.2,64.2,88.97,91.16,91.16
2023-05-03T09:00+00:00,63995.12,79842.96,186808.4,84.16,84.16,84.16,92.29,84.16,84.16,84.16,82.14,84.16,77.61,59.95,84.16,123.5,84.16,84.16,105,98.5,123.5,123.5,123.5,123.5,123.5,123.5,98.5,123.5,84.16,84.16,97.12,,84.16,86.85,86.85,96.75,86.85,38.17,86.85,84.16,77.61,84.16,96.9,59.95,59.95,59.95,82.14,84.16,84.16
2023-05-03T10:00+00:00,63880.29,74341.57,193575.45,77.1,74.64,77.13,87.82,77.44,77.83,77.83,75.96,77.6,65.99,55.4,72.33,106.69,76.85,77.19,104,98.5,106.69,106.69,106.69,106.69,106.69,106.69,98.5,106.69,77.6,77.6,89.22,,77.42,80.16,80.16,93.76,80.16,31.35,80.16,77.6,65.99,77.13,92.1,55.4,55.4,55.4,75.96,76.69,77.3
2023-05-03T11:00+00:00,63642.26,73819.92,197798.02,74.18,59.11,75.22,84.02,75.72,80.02,80.02,77.85,77.85,49.95,52.76,64.15,99.3,74.22,75.36,95.7,98.5,99.3,99.3,99.3,99.3,99.3,99.3,98.5,99.3,77.85,77.85,77.82,,36,82.41,82.41,89.31,82.41,32.97,82.41,77.85,49.95,75.22,89.09,52.76,52.76,52.76,77.85,73.7,75.83
2023-05-03T12:00+00:00,63402.08,73118.61,196488.24,68.12,50.11,69.37,80.91,69.94,75.13,75.13,72.48,72.48,38.01,51.57,56.65,119.78,68.21,69.53,86.24,99.5,119.78,119.78,119.78,119.78,119.78,119.78,99.5,119.78,72.48,72.48,75.89,,24.3,77.53,77.53,81.71,77.53,33.92,77.53,78.64,38.01,69.37,83.29,51.57,51.57,51.57,72.48,67.6,70.1
2023-05-03T13:00+00:00,63627.77,73777.01,190859.57,68.59,53.46,69.2,81.18,70.45,73.5,73.5,71.73,72.07,30,51.92,48.15,122.08,67.8,69.48,85,122.08,122.08,122.08,122.08,122.08,122.08,122.08,122.08,122.08,72.07,72.07,75.87,,50,75.85,75.85,82.11,75.06,35.32,75.85,82.97,30,69.2,82.32,51.92,51.92,51.92,71.73,67.02,70.09
2023-05-03T14:00+00:00,63598.44,75574.92,181738.73,79.01,62.75,79.2,91.53,81.24,83.86,83.86,81.85,82.28,25,52.85,47.72,123.42,77.41,79.58,86.2,122.29,123.42,123.42,123.42,123.42,123.42,123.42,122.29,123.42,82.28,82.28,81.89,,81.29,86.23,86.23,89.45,75.01,37.69,86.23,94.71,25,79.2,90.02,52.85,52.85,52.85,81.85,76.33,80.3
